MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.5368,20.0,4.735207823960265,1.0669371194968142,3188.0,2.571513409961686,33.67,-117.93,1.719
1.4867,18.0,4.474708171206225,1.1912522022864196,2524.0,2.2958115183246073,37.81,-120.26,0.69
4.6587,36.0,5.865442020665902,1.0192307692307692,671.0,3.0654420206659014,33.94,-118.14,1.908
3.0938,47.0,5.2368421052631575,1.1223684210526317,810.0,2.547169811320755,34.2,-118.33,2.451
3.6875,17.0,5.043478260869565,0.9565217391304348,973.0,2.845158640776699,38.0,-121.3,1.054
1.7292,51.0,4.534328358208955,1.0518672199170125,1659.0,2.6258278145695364,38.51,-121.48,0.605
4.1771,14.0,6.844660194174758,1.0,2131.0,2.926900584795322,33.13,-117.07,1.337
4.2656,17.0,6.2323759791122715,1.0493827160493827,1047.0,2.835443037974683,38.92,-119.98,1.339
6.2333,11.0,6.338815789473684,0.9595394736842106,1251.0,3.381578947368421,37.35,-121.84,2.153
3.5859,21.0,5.390070921985815,1.050709219858156,1432.0,2.804926764314249,34.02,-117.16,1.678
5.2846,24.0,5.917602996254688,1.0544747081712063,2223.0,3.0541573033707903,34.04,-118.1,2.695
5.1029,32.0,6.081603153744933,1.0,1779.0,3.2577319587628866,33.84,-117.96,2.486
2.3095,35.0,3.8342175066313,1.0295566502463054,1646.0,4.188720173535792,34.02,-118.17,1.575
2.0242,31.0,3.814814814814815,0.988950274584988,1623.0,3.930864197530864,33.97,-118.17,1.394
3.05,39.0,4.771653543307087,0.927397260273973,1332.0,2.708904109589041,33.74,-118.3,1.157
3.5227,35.0,4.818181818181818,1.0303030303030303,1177.0,2.898989898989899,33.9,-118.09,1.651
4.9236,36.0,5.233766233766234,1.0,1164.0,3.0058651026392944,33.88,-118.15,2.221
3.0072,34.0,5.478260869565218,1.0565217391304347,1824.0,3.9565217391304346,38.51,-121.46,0.747
3.9191,25.0,4.472527472527473,0.9427609427609428,1068.0,2.8178217821782177,32.63,-117.05,1.187
4.2031,26.0,5.817301587301591,1.0070921985815602,1228.0,2.763779527559055,37.69,-122.09,1.658
3.8583,11.0,4.67319587628866,0.9082969432314411,930.0,2.525540634094018,38.71,-121.27,1.347
4.9792,17.0,6.0,1.004494382022472,1164.0,3.849056603773585,32.79,-116.98,1.736
3.0833,36.0,4.958677685950414,1.036697247706422,1422.0,5.075091575091575,33.93,-118.21,1.113
4.7361,52.0,5.567605633802817,1.0691244239631337,709.0,1.9124423963133685,34.15,-118.13,5.00001
1.7388,52.0,4.595475113122172,1.0857473928152588,891.0,1.867954911433173,37.85,-122.24,0.974
2.918,26.0,4.890105263157895,1.0930232558139534,3620.0,3.734189723320158,34.01,-118.15,1.305
5.4288,16.0,6.252666666666666,1.0208333333333333,1722.0,2.733333333333333,37.33,-121.96,2.339
3.1563,26.0,5.0920245398773,1.0098360655737706,866.0,4.067901234567901,34.14,-117.87,1.406
3.4107,39.0,4.834008097165992,1.0123456790123457,1108.0,3.376623376623376,33.99,-118.07,1.894
2.8342,37.0,6.495934959349594,1.427927927927928,774.0,3.1296296296296298,37.95,-121.29,0.55
4.2841,36.0,5.838274932614555,1.0276315789473685,1052.0,2.25,33.91,-118.21,2.171
4.4,9.0,5.84516129032258,1.0,995.0,2.6379310344827585,33.03,-117.27,2.165
3.3125,41.0,4.504716981132075,1.0643776824034334,1001.0,3.064377682403434,34.15,-118.12,1.975
7.8787,52.0,7.907788723404255,1.0425531914893618,536.0,3.234042553191489,34.13,-118.37,5.00001
5.2047,27.0,6.569739952718676,1.0026178010471205,1006.0,2.813953488372093,33.82,-118.13,2.494
3.6417,33.0,4.576770833333398,1.0075471698113208,1591.0,3.515625,33.94,-117.96,1.46
4.125,32.0,5.0,0.9819494584837545,686.0,2.5739385065963085,38.73,-121.3,1.155
3.1458,34.0,5.303951367781155,1.0058804312325857,1455.0,2.937751004016064,33.86,-117.91,1.95
1.7188,29.0,4.396825396825397,0.9841269841269841,1201.0,3.0717948717948715,36.83,-119.71,0.574
2.1094,26.0,4.772388059701493,1.097014925373134,1045.0,3.4420655056179776,33.93,-118.26,1.078
5.2531,35.0,5.858156028368795,1.0,810.0,2.874505928853755,37.7,-122.14,2.319
6.1145,31.0,6.156069364161849,0.9792899408284024,568.0,2.5,33.85,-118.38,4.847
3.2174,47.0,4.886792452830186,1.059820359281437,930.0,2.660130718954249,32.71,-117.14,1.608
1.75,17.0,3.9081632653061225,1.066079295154185,481.0,1.923503325944584,38.61,-121.44,0.621
3.7188,15.0,5.965174129353234,1.049645390070922,1715.0,2.9430051813471505,38.39,-122.62,1.602
1.8571,36.0,4.171354166666666,1.09375,929.0,2.859375,33.94,-118.27,0.869
5.5631,52.0,5.564432989690721,1.0427807486631016,995.0,2.738255033557047,37.76,-122.49,3.447
3.8,52.0,4.082822085889572,1.1074766355140213,726.0,1.920560747663552,34.05,-118.37,3.202
5.9134,35.0,5.778048780487805,0.9714285714285714,1219.0,2.3536585365853657,34.21,-118.11,4.68
4.3472,34.0,5.84472049689441,1.0323886639676114,1519.0,4.447204968944099,34.12,-117.91,1.5
5.828,52.0,5.533980582524272,1.0325497287522605,444.0,1.897009966777409,34.14,-118.13,5.00001
2.6827,52.0,4.78743961352657,1.091588785046729,816.0,2.392384105960265,38.66,-121.28,1.705
2.7321,52.0,5.5,1.0,567.0,3.282258064516129,34.07,-117.67,1.13
4.4545,16.0,6.376432078559888,1.0376432078559887,1113.0,3.0028011204481793,37.66,-121.72,2.395
3.0536,17.0,5.864864864864865,1.010135135135135,2694.0,3.6,36.8,-119.72,1.125
3.5179,19.0,5.171717171717172,1.0396825396825398,990.0,2.908759124087591,33.93,-117.99,1.695
4.5,29.0,5.14005701282227,1.1047865459241124,1645.0,2.79498861047836,37.64,-122.08,1.873
2.3281,26.0,4.619926199261992,1.013986013986014,2086.0,3.6923076923076925,35.55,-119.01,0.528
2.8594,32.0,4.376569037656904,1.0397619047619049,1284.0,2.6341463414634148,32.58,-117.04,1.696
6.8247,19.0,7.5,1.0578034682080926,658.0,2.588082901554404,34.09,-118.39,5.00001
2.085,52.0,4.459948320413437,1.078239608801956,821.0,2.592833876221498,37.97,-122.35,0.988
4.1029,25.0,4.645833333333333,1.0104166666666667,1293.0,2.1708333333333334,33.99,-118.43,4.841
3.5481,38.0,5.020527859237537,1.0413793103448277,940.0,2.253731343283582,33.82,-118.16,2.118
2.3971,52.0,4.37254901960784,1.0980392156862746,2099.0,3.1323529411764706,34.06,-118.18,1.398
5.2707,23.0,6.955684007490628,1.0108499095840866,2318.0,3.0589101620029453,34.25,-118.53,3.424
3.7202,20.0,5.73489932885906,1.0653495440729484,1533.0,3.207048808342561,37.97,-121.33,1.194
5.4054,38.0,5.241758241758242,1.018359848846947,533.0,2.707938090277738,37.7,-122.06,2.39
6.1094,18.0,6.694029850746269,1.0516258855585894,1252.0,2.25,33.9,-117.81,3.587
1.5536,43.0,4.769491525423729,1.0524590163934426,984.0,2.8141025641025643,38.63,-121.43,0.917
3.6597,35.0,4.735235732009925,1.0050167224080269,1346.0,3.22397476340694,33.99,-118.36,1.303
5.2088,21.0,5.567741935483871,1.0966101694915253,1645.0,4.483870967741935,34.43,-119.73,2.304
3.0132,39.0,4.859399684044335,1.0651226158038145,2145.0,2.6335540838852096,34.01,-118.27,1.908
3.4583,25.0,4.383631713554988,1.073580027410561,3901.0,2.8135549872122763,37.71,-122.07,2.389
2.2104,52.0,4.696065128900949,1.2104283054003724,788.0,3.8381546134663345,34.05,-117.27,0.969
4.2708,34.0,5.064377682403434,0.9857549857549858,1292.0,2.8982035928143715,34.0,-117.95,1.853
4.4196,19.0,6.111650485436893,1.030467899897688,1809.0,2.5700197238658777,38.6,-121.34,2.282
4.5,48.0,5.734177215189874,0.9587628865979382,951.0,2.527461139896378,38.61,-121.54,1.49
5.6169,26.0,6.098765432098765,1.038647342995169,1533.0,3.098245614035087,33.81,-118.03,2.578
2.4,36.0,5.264150943396226,1.0566037735849056,569.0,3.5358490566037735,34.02,-117.33,0.465
2.8365,18.0,4.57331136738092,1.0362385685835096,1660.0,2.520100502512563,38.61,-121.43,0.675
3.0179,27.0,4.882352941176471,0.9901960784313726,1245.0,2.75,37.66,-122.08,1.826
3.6083,26.0,4.827751196172249,1.0,905.0,2.865951742627259,33.76,-117.86,1.696
10.5544,27.0,8.068,1.044,830.0,2.868,33.6,-117.87,5.00001
3.5,52.0,3.722283582089552,1.064327485380117,1399.0,1.823224043715847,37.76,-122.44,3.469
6.3106,14.0,6.43481537137133,1.0399201596806387,2929.0,3.258921933085517,37.56,-122.01,3.994
2.0,24.0,4.9079754601226995,1.1088607594936708,1621.0,4.0,34.07,-117.2,0.984
5.6914,17.0,7.409893992932862,1.06937394673366,2437.0,2.664223588948803,33.63,-117.69,2.895
3.0114,22.0,3.7245762711864407,1.0786516853932584,2625.0,2.8114754098360657,34.04,-118.36,2.346
1.3155,34.0,4.661849710982659,1.0790816326530612,1378.0,3.0671140939597312,34.94,-116.96,0.623
3.9886,19.0,5.455882352941177,1.0588235294117647,1887.0,2.9352941176470586,33.63,-117.91,2.406
3.2708,31.0,3.7857142857142856,1.08,2033.0,3.942857142857143,33.98,-118.01,1.744
2.7011,23.0,4.466522678186915,1.0763888888888888,3446.0,4.63888888888889,33.96,-118.15,1.642
5.8309,17.0,6.051873198847263,1.0835214446952597,2183.0,3.073570019723866,33.79,-117.87,2.665
3.7986,34.0,4.547945205479454,1.058917197452229,1680.0,2.2465753424657535,33.77,-117.85,2.646
2.0549,43.0,4.478632478632477,1.047008547008547,827.0,2.0085470085470085,38.73,-121.29,1.069
6.0913,18.0,8.2753807106599,1.0242424242424242,4963.0,3.0764331210191083,33.89,-117.96,2.972
3.7813,32.0,5.3229461756373935,1.0397727272727273,1063.0,2.979097239226374,37.95,-121.31,1.401
1.4786,39.0,4.285714285714286,1.0666666666666667,870.0,6.066666666666666,37.74,-122.16,0.711
2.5234,22.0,5.811188811188811,1.06677267847533,975.0,2.639405204460966,34.49,-117.08,0.932
7.1572,16.0,6.026639344262295,1.0327044025157233,1707.0,2.790697674418603,33.67,-117.81,3.256
3.8393,31.0,3.844897959183673,1.042517006802725,877.0,1.7888040712468454,37.78,-122.44,4.5
5.0,31.0,5.186656716417911,0.9793840351979887,1884.0,2.793840351979887,39.74,-121.64,1.541
3.7333,24.0,4.84516129032258,1.0790697674418606,2184.0,3.9127906976744184,34.07,-117.99,1.413
3.15,17.0,5.154854848484849,1.0360360360360361,956.0,2.3535353535353534,39.78,-121.64,0.906
2.1484,36.0,3.66422976501305,1.079612250639409,1705.0,2.6708407871222084,33.77,-118.3,2.258
3.5833,23.0,4.933333333333333,1.0666666666666667,1186.0,2.45625,34.1,-117.18,1.75
3.8125,10.0,5.553191489361702,1.0,1755.0,2.9238380809595204,34.06,-117.13,0.838
3.875,16.0,5.451612903225806,1.046610169491525,434.0,2.1725806451612906,38.52,-121.79,1.75
1.6875,25.0,3.9079754601226995,1.1540983606557378,880.0,1.6845360824742268,37.94,-121.3,2.75
2.3981,16.0,4.642744063324453,1.0651465798045603,1769.0,2.9731543624161074,37.79,-121.29,1.094
4.6833,36.0,5.611111111111111,1.0555555555555556,958.0,2.858333333333335,33.63,-117.9,3.478
2.25,39.0,5.158823529411764,1.0588235294117647,918.0,3.829411764705883,36.76,-119.88,0.912
4.3281,9.0,5.813953488372093,1.0503355704697988,1431.0,3.1725888324873095,33.65,-117.89,1.967
4.0125,26.0,5.958968058968059,1.074675324675325,2721.0,3.0445544554455446,33.75,-117.85,1.546
5.5043,45.0,5.834990059642147,1.0164609053497942,1092.0,2.9082055906221886,37.97,-122.56,2.624
5.7232,30.0,5.668094218415417,1.0347349177330896,1855.0,2.8688622754491124,34.17,-118.45,2.309
2.9243,26.0,3.6242544204322202,1.0642201834862386,3200.0,3.06433365292425,34.15,-118.24,1.319
4.3125,36.0,5.512027491408935,1.0040322580645162,1054.0,2.9838709677419355,33.86,-118.0,2.976
5.5177,34.0,6.44628099173571,0.9578313253012049,895.0,2.7201892744479497,37.48,-122.21,2.4
3.8819,52.0,5.799516908212561,0.9928057553956835,890.0,2.1727965714285715,37.74,-122.41,3.736
2.9688,47.0,4.407909604519774,1.087378640776699,962.0,3.010899182561193,33.98,-118.19,1.234
3.8295,30.0,4.442748091603054,1.0150309417807908,1180.0,2.6925795053003534,34.26,-119.14,2.232
3.7917,8.0,5.9763779527559056,1.0388429752066106,1493.0,3.234513274336283,36.91,-121.77,2.393
2.8849,20.0,5.180555555555555,1.0783216783216782,1607.0,2.6222222222222222,32.64,-117.08,1.486
3.65,25.0,4.47429906542056,1.0,1228.0,2.357875647643894,37.94,-122.33,1.791
3.7933,17.0,5.007905138339921,1.0537261698440208,1325.0,2.762443438914027,37.31,-121.93,1.745
3.3681,38.0,4.5,1.0,731.0,2.4764795180722894,33.8,-118.16,1.358
7.0874,18.0,6.816326530612245,1.0693877551020408,2190.0,3.3657142857142857,37.37,-122.0,4.147
1.8816,52.0,5.5588235294117645,1.1708185053380784,769.0,2.35135135135135,34.1,-117.28,0.627
3.0125,12.0,4.049306625577812,1.0108499095840866,6666.0,3.025917926565875,34.2,-117.59,1.225
3.1667,33.0,4.331113225499524,1.1167002012072407,1795.0,3.231707317073171,37.67,-122.42,2.496
4.7143,35.0,6.556213017751479,1.0,671.0,2.734513274336283,33.78,-117.84,2.09
1.8393,45.0,1.404710920770878,1.0535279805352797,590.0,3.099697885196375,34.05,-118.26,1.758
1.6848,52.0,4.50997150997151,1.0731707317073171,704.0,2.6223776223776225,34.11,-117.3,0.683
3.6023,52.0,4.838383838383838,1.02020202020202,895.0,2.8333333333333335,37.76,-122.15,1.461
3.0833,37.0,4.629629629629629,0.9290529079476821,834.0,2.567901234567901,37.68,-122.09,1.471
3.2232,46.0,3.9644449481630053,0.9396444494816032,466.0,4.078441558441559,32.72,-117.12,1.131
4.5,43.0,5.682352941176471,0.9264705882352942,774.0,2.764705882352941,34.04,-118.37,3.632
8.5296,36.0,8.571428571428571,1.0,52.0,2.5714285714285716,34.13,-118.14,5.0
4.2153,13.0,5.684210526315789,1.0394736842105263,626.0,2.6842105263157894,34.06,-117.69,1.469
5.2542,10.0,6.167512690355339,1.0474040632054176,1544.0,2.79009009009009,35.4,-120.84,1.785
5.5,25.0,5.9366666666666665,1.0666666666666667,1527.0,3.0,36.82,-121.76,2.508
2.8889,34.0,5.95906432748538,1.1028169014084508,705.0,2.6056338028169015,33.84,-118.36,3.066
2.0965,52.0,4.068642745709864,1.0618943533212581,1347.0,2.9743589743589745,37.79,-122.23,1.44
2.6538,38.0,5.051724137931034,1.0985915492957747,1557.0,3.52755905511811,34.28,-118.55,2.083
2.8929,35.0,5.360128617363344,1.0639269406392695,804.0,2.8141025641025643,40.54,-122.33,0.906
2.8125,27.0,4.8,1.06,648.0,2.9444444444444446,38.03,-122.07,1.83
4.2188,9.0,7.926691729323308,1.2158154859967052,2320.0,3.25357873210628,34.13,-117.32,1.125
5.3637,33.0,5.735430157268975,0.9845201238390093,1346.0,2.66811279826464,33.79,-118.11,3.149
1.9485,30.0,4.848101265822795,1.074766355140187,1842.0,3.639810426540285,33.94,-118.24,1.08
1.5856,29.0,3.7837837837837838,1.033063063063063,1248.0,3.595918367346939,33.93,-118.24,0.939
3.4269,41.0,4.781710914454277,0.9026128266033254,1006.0,2.749506903353057,33.81,-118.36,2.637
4.0352,28.0,4.5,1.0,1101.0,2.7857142857142856,33.86,-118.06,1.861
4.4,21.0,4.936386617100372,0.9668508287292819,753.0,3.3786008230452675,37.33,-121.9,1.929
6.3911,18.0,7.9186046511627906,1.0,1031.0,4.069767441860465,37.38,-121.89,5.0
5.5,32.0,5.446064139941691,1.0922693266832917,990.0,1.9797639123102817,34.07,-118.41,5.00001
4.0833,41.0,5.716012084592145,1.0684736091298146,1534.0,2.367541766109785,37.66,-122.04,1.563
5.735,4.0,7.19360568383659,1.114744693035746,3124.0,2.927066450567261,33.16,-117.22,3.5
4.7143,28.0,4.8375,1.056,1845.0,2.65625,37.81,-122.26,1.37
5.0259,16.0,5.679846153846154,0.9948453608247423,792.0,3.0,34.43,-117.99,1.829
4.2813,35.0,5.948906560636187,1.0,810.0,1.8488063660477454,37.51,-122.49,5.00001
3.5486,21.0,4.491666666666667,1.0566137566137566,2634.0,2.987012987012987,33.18,-117.24,1.891
2.25,52.0,3.7039473684210527,1.0394736842105263,1528.0,2.6563011456628476,34.14,-118.26,3.025
5.0855,35.0,4.8478260869565215,1.007905138339921,1055.0,2.4813084112149535,37.36,-122.03,3.133
5.3874,43.0,6.13125295508274,1.0378151260504203,709.0,2.75,33.99,-118.46,4.047
3.1393,28.0,4.058,1.06,1052.0,2.9142857142857146,33.8,-118.31,2.017
2.0651,15.0,4.947890818858561,1.0077399380804954,514.0,3.351421188630491,32.57,-117.1,0.85
3.6521,28.0,4.556962025316456,1.0044943820224719,1626.0,2.8842105263157896,32.97,-117.14,1.813
2.0643,31.0,5.096774193548387,1.10431654676259,1569.0,2.452586206896552,38.0,-120.1,0.973
2.0357,39.0,4.8193979933110365,1.0115273775216138,707.0,3.4433198380566803,33.93,-118.31,1.555
4.2875,35.0,4.948356807511737,1.0147299509128633,771.0,2.671394799054373,33.86,-118.1,3.018
2.3,41.0,3.5949367088607596,0.9386973180076629,939.0,3.1075697211155378,34.01,-118.21,1.387
2.0357,33.0,3.9673202614379086,0.9430379746835443,891.0,3.8342440801457016,37.76,-122.21,0.875
5.3981,35.0,6.865497076023597,1.0232558139534884,1407.0,2.8523489932885906,33.87,-118.02,2.502
8.0074,41.0,7.85625,1.065,639.0,2.726,34.44,-119.71,5.00001
4.3281,32.0,5.818864097363083,1.0780141843971631,1271.0,3.3045737532154376,33.86,-117.97,1.947
3.6625,9.0,6.443754313320825,1.0641711229946524,949.0,2.4598214285714284,39.23,-121.21,1.875
5.1316,27.0,6.068181818181818,0.9927272727272727,899.0,2.3636363636363638,37.29,-121.83,3.141
2.8456,37.0,5.695906432748538,1.036144578313253,1235.0,2.9616122827440634,35.28,-119.02,0.721
7.8383,25.0,7.0703125,1.082,1133.0,2.5,33.0,-117.24,2.415
2.7292,18.0,5.65625,1.0,406.0,2.75,36.32,-119.34,0.716
5.8666,36.0,5.751035598705551,0.988950276243094,965.0,2.88950276243094,37.52,-122.24,2.697
2.3854,16.0,5.557640750670241,1.1116504854368932,564.0,2.4695390781563127,33.95,-117.41,0.896
7.0516,34.0,7.638151425762045,1.057934508816121,1219.0,2.947890818858561,37.23,-121.89,4.955
2.7038,14.0,4.781321184510251,1.0973451327433628,614.0,1.98384512683578,32.83,-117.25,2.083
6.0,30.0,6.068965517241379,1.0689655172413792,639.0,2.847762470302553,33.62,-117.89,5.00001
2.6673,36.0,5.0,0.9639175257731959,1292.0,3.716012084592145,33.91,-118.34,1.311
4.0568,12.0,6.096685082872928,1.141280353200883,869.0,2.738255033557047,33.82,-117.98,1.938
2.0556,30.0,5.9190625,1.021875,1435.0,2.884375,38.48,-122.72,1.089
3.7857,11.0,4.906976744186046,1.0465116279069768,5587.0,2.817004048582996,37.4,-121.84,1.817
10.8164,52.0,8.751677852348992,0.9954198473282443,825.0,2.0956937799043063,37.8,-122.18,5.00001
1.9286,48.0,4.818181818181818,1.069090909090909,91.0,3.2727272727272725,35.37,-119.02,0.797
1.8152,16.0,5.260169491525424,1.0391525423728813,994.0,1.9482758620689653,39.72,-121.81,0.97
5.7386,14.0,6.559766763848397,0.9882808022922636,981.0,3.4444444444444446,33.02,-117.27,1.709
3.9812,36.0,5.928571428571429,0.9761904761904762,872.0,3.1201923076923075,33.95,-118.07,1.346
6.9265,36.0,6.948356807511732,0.9558823529411765,833.0,2.935229067930489,34.25,-118.72,2.214
2.4167,35.0,3.8181818181818183,0.9878787878787879,1038.0,3.581818181818182,33.8,-118.12,1.975
2.7266,31.0,4.859399684044333,1.0434782608695654,1623.0,2.6895696202531645,38.67,-121.38,1.019
2.7083,34.0,3.929203539823009,1.0,1161.0,3.9079829055004085,33.77,-118.17,1.519
3.7292,18.0,5.73219540906415,1.0651340996168583,1074.0,2.898916967509025,32.7,-117.07,1.301
3.3947,52.0,5.306590257879656,0.9460431654676259,1341.0,2.8916876574307304,34.1,-118.31,3.107
3.9375,44.0,6.24,1.1018957345971565,692.0,2.3597222222222225,37.43,-122.17,3.546
2.547,32.0,4.977777777777778,0.9947643979057592,2047.0,3.519643899204244,37.35,-120.59,0.55
3.5365,52.0,6.05015673981191,1.045822102425876,1476.0,3.08550185873606,36.7,-118.96,0.966
2.5,21.0,5.945827232796486,1.078740157480315,782.0,2.7537325038880245,38.29,-122.04,0.936
3.6583,32.0,5.74496644295302,1.0,1746.0,2.988262910796915,34.07,-117.69,2.267
3.0902,39.0,5.817054263565893,1.0851063829787233,1235.0,3.382978723404255,33.99,-118.13,1.816
3.0682,39.0,4.567219152858809,1.001253113854553,1057.0,2.720812182741117,34.14,-118.11,3.63
5.744,17.0,6.043478260869565,0.991304347826086,945.0,2.9124423963133634,33.02,-117.27,3.222
2.8906,23.0,3.9481865284974096,1.0205607476635514,1628.0,4.094771241830066,33.97,-118.08,1.777
6.1359,26.0,10.384615384615385,1.0,46.0,2.3846153846153846,33.0,-117.26,5.00001
2.3393,17.0,5.208728652751423,1.096385542168664,3481.0,2.55144032921868,33.14,-117.08,1.088
3.0,36.0,5.525423728813559,1.1355275895297383,1377.0,2.9948275862068967,33.94,-118.35,0.941
9.521,8.0,7.965779467680608,1.0310734463276836,1257.0,2.746262341325811,33.62,-118.11,3.606
3.1083,37.0,4.596685082872928,1.0718232044198894,1384.0,3.856287425149701,33.9,-118.3,2.542
4.5667,48.0,5.569696969696969,0.9796969696969697,822.0,2.54320987654321,37.94,-122.54,3.352
3.6875,32.0,5.439330543933055,1.0,1235.0,2.486301369863014,37.71,-122.42,2.292
2.3065,20.0,4.839142091152816,1.0716763005780348,1372.0,2.407849829351536,38.6,-121.35,1.083
6.6013,17.0,8.487631509832735,1.9744360902255638,681.0,2.918954248366013,32.8,-116.95,2.737
3.3125,15.0,4.637470167064439,1.1047120418848169,781.0,1.9473684210526316,33.7,-117.77,1.142
5.5987,17.0,6.131487889273356,1.0836012861736335,1432.0,2.723994452147779,33.63,-117.84,2.917
0.9234,23.0,7.302832244008715,1.420087147729671,1180.0,3.008714772967116,34.94,-120.44,0.875
3.0,38.0,4.535612535612535,1.0357142857142858,1392.0,2.712328767123287,36.62,-121.91,1.396
4.1319,52.0,4.67123287671233,1.0769230769230769,989.0,2.507936507936508,33.88,-117.96,2.75
1.5774,52.0,5.237518149466192,1.0670391061452513,806.0,2.966183574879227,37.83,-122.23,0.828
5.3244,16.0,5.590163934426229,1.0689655172413792,1482.0,2.929375,33.84,-117.97,2.444
5.5551,45.0,5.494071146245487,1.014792899408284,661.0,2.5500603136308806,33.86,-118.33,2.682
13.6842,42.0,8.12,1.44,420.0,2.868,33.98,-118.34,5.00001
2.5388,33.0,5.32490974729242,1.03954802259887,1532.0,3.141436384507257,40.62,-124.14,0.7
3.6406,17.0,3.814121088781465,1.0896503460207634,1655.0,2.722961373390557,37.55,-122.26,2.118
6.9591,52.0,5.253731343283582,1.0,522.0,1.5522388059701493,37.81,-122.23,5.00001
2.7898,20.0,3.844693069306932,1.0670731707317074,2679.0,2.073170731707317,33.81,-117.91,1.625
3.9196,28.0,5.289655172413793,1.0578512396694215,804.0,2.7586206896551726,33.75,-117.94,2.524
4.2917,36.0,6.839357429718875,1.0338733431516938,689.0,2.6937799043062203,37.67,-122.14,2.56
3.875,17.0,4.78698224852071,1.056710775047257,825.0,3.845878136200717,33.93,-117.89,1.635
3.1771,38.0,5.332386363636363,1.0454935622317596,1194.0,2.567164179104478,38.62,-121.42,1.28
3.7891,19.0,5.837340897079905,1.039647577092511,1374.0,2.8447204968944098,38.68,-121.37,1.344
5.4223,32.0,5.12,1.01,1520.0,2.66,34.1,-118.35,3.852
4.25,5.0,5.835365853658536,1.0975609756097562,927.0,2.8353658536585367,37.79,-121.86,1.537
3.0,15.0,5.394927536231885,1.1408450704225352,1875.0,2.8476076555023924,38.32,-122.0,1.445
2.3,40.0,5.394557823129259,1.0291406808510637,868.0,2.761467889908257,33.99,-118.27,0.908
5.5357,17.0,6.04054054054054,1.0494949494949495,2535.0,3.1621621621621623,38.27,-122.31,1.97
4.0547,36.0,5.341836734693878,0.9873417721518988,1005.0,3.5967346938775515,33.93,-117.98,1.41
6.5461,40.0,5.83710407239819,0.9761904761904762,935.0,2.4711538461538463,34.16,-118.42,3.478
2.2115,45.0,3.7152444870565686,1.1657303370786516,1777.0,2.845810055865922,33.95,-118.32,0.97
2.8875,52.0,4.933189780718563,1.0994152046783625,814.0,3.594548551959114,34.08,-118.18,1.86
4.2031,26.0,5.611352253756261,0.9879154078549849,1584.0,2.6348547717842323,32.74,-117.08,1.544
5.1601,33.0,5.9393939393939394,1.0909090909090908,1062.0,2.8181818181818183,37.38,-122.1,3.276
4.5278,45.0,5.836206896551724,0.9706896551724138,599.0,2.810344827586207,37.61,-122.41,2.675
3.1833,34.0,4.647798751705405,0.951310861423221,662.0,2.817494089834535,34.02,-118.09,1.585
4.35,35.0,6.3449691991786334,1.0310880829015545,724.0,2.5898123107570994,34.16,-118.1,4.188
2.67,52.0,2.776639344262295,0.9216867469879518,925.0,2.690802348336595,37.38,-122.08,2.25
6.0237,36.0,7.074906367041199,0.9692832764505119,814.0,2.737201365187713,37.84,-122.17,3.788
2.75,26.0,4.857142857142857,0.9591836734693878,684.0,3.626865671641791,34.96,-120.41,1.33
2.9891,35.0,5.507518796992481,1.0838323353293413,1795.0,3.567164179104477,33.93,-118.37,0.995
3.8194,26.0,5.738403129445231,1.063369397217929,1769.0,2.8457300275482096,32.75,-117.04,1.012
3.25,33.0,4.789977973568222,1.0810313075506446,1374.0,3.5346869712353324,33.99,-118.05,1.725
6.6197,52.0,6.040909090909091,0.9818181818181818,1148.0,2.272727272727273,37.86,-122.44,5.00001
4.5893,52.0,4.902469135802469,1.0555555555555556,1040.0,2.7246913580246916,37.76,-122.46,4.113
4.375,36.0,5.394795539033457,1.0049019607843137,1002.0,2.2360594795539033,33.81,-118.4,2.804
2.4,36.0,4.716494845360824,1.064039408866995,877.0,4.649425287356322,33.99,-118.26,1.748
3.0687,24.0,5.310344827586207,1.0689655172413792,2411.0,2.839655172413793,34.09,-118.35,2.489
3.75,31.0,4.527950310559006,1.067732558139535,1044.0,2.639751552795031,33.75,-117.98,1.505
3.7833,15.0,5.594594594594595,1.162162162162162,894.0,2.947297297297296,32.81,-117.06,1.432
5.0927,16.0,6.965986394557823,1.1725352112676057,753.0,2.888888888888889,33.94,-117.31,1.8
2.875,21.0,4.734752066115508,1.0229885057471264,1212.0,2.5088757396449703,33.94,-117.38,1.098
2.5,22.0,3.90187891440501,1.0,601.0,1.85632183908046,33.87,-117.84,1.853
4.0588,29.0,4.504930966469428,1.040362811791383,1183.0,3.83989501312336,33.85,-118.06,2.229
4.5694,52.0,5.099117647058823,0.9294117647058824,775.0,2.0588235294117645,37.74,-122.42,3.372
2.5694,16.0,6.174528301886793,1.5658227848101265,891.0,2.8377659574468086,38.76,-121.04,0.915
4.1607,31.0,4.0476190476190474,1.0,1780.0,2.8095238095238093,33.8,-118.02,2.221
3.9,16.0,6.566666666666667,1.1333333333333333,551.0,2.433333333333334,38.64,-121.38,1.125
4.6389,36.0,6.142857142857143,1.0588235294117647,1062.0,2.8986928104575163,34.13,-118.08,2.211
3.5673,15.0,5.792957746478873,1.0,486.0,2.992957746478873,38.99,-121.32,1.598
2.19,34.0,3.892857142857143,1.0,1092.0,3.857142857142857,33.93,-118.09,1.875
