Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2011-07-30,Adelaide,16.7,18.9,0.0,,,E,,E,E,,,,,1015.0,1015.8,,,18.0,13.4,No,No
2009-07-24,Melbourne,21.5,28.5,0.0,,,SSE,35.0,SW,SW,19.0,19.0,78.0,67.0,1022.1,1018.3,,,12.7,25.0,No,No
2012-10-12,Brisbane,13.7,21.0,0.0,,,,39.0,SSE,SSE,0.0,20.0,75.0,52.0,1014.4,1019.2,0.0,0.0,20.8,22.4,No,Yes
2016-07-17,Canberra,10.2,16.1,0.0,9.8,,,,S,,11.0,11.0,69.0,57.0,1022.9,1032.8,2.0,4.0,14.8,15.0,Yes,Yes
2012-12-14,MountGinini,8.6,31.9,0.0,,,NE,30.0,WNW,SE,15.0,7.0,61.0,62.0,1025.6,1022.7,,,13.0,29.1,No,No
2015-12-10,AliceSprings,15.8,22.4,0.0,3.0,6.6,WSW,22.0,W,W,14.0,28.0,99.0,81.0,1006.3,1008.2,1.0,3.0,18.9,19.0,No,Yes
2011-07-23,Mildura,11.6,13.3,0.0,,,E,17.0,W,WSW,7.0,11.0,72.0,59.0,1019.1,1019.5,,,11.1,12.3,No,No
2010-01-21,Newcastle,6.8,18.5,0.0,,,NNW,33.0,ENE,NNW,13.0,19.0,59.0,65.0,1026.1,1023.7,,,9.9,19.1,No,No
2011-06-10,Richmond,15.8,32.4,0.0,,8.0,NNW,41.0,NW,NNW,14.0,19.0,65.0,31.0,1008.4,1009.2,,,24.7,28.0,No,Yes
2015-08-15,Richmond,19.2,23.1,0.0,,,W,47.0,E,W,22.0,30.0,74.0,69.0,1015.2,1008.8,,,24.7,27.5,Yes,No
2017-09-25,SalmonGums,6.4,13.2,0.0,,,WNW,39.0,NW,W,17.0,19.0,64.0,32.0,1013.7,1018.2,,,9.0,11.8,No,No
2016-04-16,Melbourne,14.6,26.8,0.0,,,E,22.0,NNE,NE,9.0,9.0,44.0,35.0,1007.0,1005.0,1.0,4.0,26.1,25.9,No,No
2012-08-08,Newcastle,13.7,17.4,0.0,5.0,0.0,WSW,35.0,WSW,WSW,13.0,26.0,61.0,46.0,1028.7,1019.1,8.0,3.0,13.9,21.4,No,No
2009-03-15,Albany,7.0,19.7,0.0,,8.0,N,26.0,NW,WSW,9.0,9.0,70.0,76.0,1011.4,1011.5,,,11.5,17.8,No,No
2014-03-13,Nhil,,,0.0,,,W,,W,WNW,17.0,19.0,,,,,,,,,No,No
2016-06-08,Woomera,8.3,15.3,0.0,2.2,7.7,NNE,39.0,E,E,17.0,28.0,52.0,19.0,1021.1,1014.3,6.0,6.0,23.2,15.6,No,No
2014-02-04,SydneyAirport,9.4,17.3,0.0,,,,,SSW,W,0.0,,70.0,58.0,1016.7,1002.4,,,14.2,15.6,No,No
2013-03-25,SalmonGums,16.8,25.4,0.0,8.4,10.9,WSW,24.0,NE,SSW,5.0,3.0,60.0,43.0,1012.1,1015.4,6.0,2.0,19.6,19.9,No,No
2015-02-16,Walpole,11.5,22.4,0.0,,,N,,,N,22.0,22.0,,,1022.9,1021.0,6.0,6.0,17.4,25.0,No,No
2011-11-08,MelbourneAirport,8.3,9.1,,,,W,48.0,W,WNW,9.0,11.0,60.0,60.0,,,,,9.0,10.0,No,Yes
2016-01-26,NorahHead,12.8,15.5,0.0,,,ESE,20.0,NW,ESE,22.0,20.0,,,1017.8,1013.1,,,11.9,15.4,No,No
2009-08-03,Witchcliffe,18.6,23.8,0.0,,,,43.0,NNE,,15.0,5.0,51.0,56.0,1029.6,1028.6,,,15.6,24.9,No,No
2009-01-21,Dartmoor,22.8,21.6,0.0,8.3,10.6,N,33.0,NNE,NNE,24.0,27.0,43.0,33.0,1028.1,1021.7,1.0,1.0,26.3,23.5,No,No
2009-08-06,Adelaide,11.2,20.9,0.0,,,ENE,33.0,ESE,WNW,6.0,11.0,71.0,51.0,1017.4,1019.4,,6.0,18.1,20.4,No,No
2013-06-21,Darwin,14.3,17.5,0.0,,,NW,31.0,ESE,ENE,9.0,19.0,49.0,52.0,1015.9,1019.9,,,17.2,17.8,No,No
2014-07-12,Darwin,11.7,15.6,0.0,6.2,8.7,NNW,33.0,E,W,1.0,13.0,74.0,48.0,1010.4,1015.8,2.0,8.0,11.0,12.8,No,Yes
2010-12-30,CoffsHarbour,9.7,20.7,0.0,,,,37.0,,,15.0,17.0,98.0,92.0,,,5.0,,10.1,19.3,No,Yes
2009-12-16,Brisbane,14.5,22.0,0.0,,,WSW,,N,SSE,24.0,20.0,79.0,,,,,,17.0,19.7,No,Yes
2014-10-01,Townsville,16.6,27.6,0.0,6.3,0.0,ENE,59.0,ESE,E,13.0,13.0,65.0,46.0,1010.1,1017.6,1.0,2.0,21.1,25.8,No,No
2014-06-12,Witchcliffe,9.4,17.8,0.0,,,NNE,39.0,ENE,ENE,26.0,24.0,85.0,43.0,1010.3,1014.2,,,13.4,14.8,No,No
2016-05-16,Townsville,9.6,17.8,0.0,,,NE,35.0,NNW,WNW,15.0,20.0,69.0,72.0,1005.0,1004.7,,,11.8,18.8,No,No
2009-01-19,PearceRAAF,13.9,14.1,0.0,,,SSW,20.0,NNW,SSE,0.0,0.0,57.0,65.0,1014.4,1016.2,,,14.2,13.7,No,No
2011-10-03,Albury,12.3,19.0,0.0,,,NNE,56.0,N,N,13.0,24.0,67.0,50.0,1022.8,1021.4,8.0,1.0,18.2,19.7,No,No
2010-05-23,MountGambier,15.4,18.9,,,,WNW,43.0,W,W,6.0,17.0,70.0,54.0,1011.6,1010.5,,,22.4,25.4,No,No
2010-12-10,Tuggeranong,28.6,25.2,0.0,,,,,S,SW,6.0,6.0,63.0,30.0,,,8.0,8.0,19.2,25.9,No,Yes
2012-01-20,Canberra,27.3,29.6,0.0,3.6,8.0,ENE,37.0,NE,NE,19.0,24.0,68.0,29.0,1015.5,1010.3,7.0,7.0,28.0,29.2,Yes,No
2009-04-19,Albury,4.6,20.5,0.5,,,SE,39.0,E,SE,20.0,19.0,60.0,46.0,1013.1,1018.1,,,2.6,13.2,No,No
2012-02-23,NorahHead,14.0,16.2,0.0,,,,,NNE,SSW,11.0,15.0,60.0,,1032.9,1017.3,,,15.6,15.0,Yes,Yes
2011-11-17,Walpole,9.2,21.2,0.0,,,SE,39.0,ENE,SE,15.0,13.0,100.0,71.0,1018.2,1012.8,8.0,7.0,20.0,18.1,No,No
2012-01-25,BendGums,11.9,28.9,0.0,,9.4,NW,37.0,W,N,11.0,31.0,72.0,53.0,1024.4,1013.6,,,20.2,24.3,No,No
2009-05-05,Williamtown,6.6,22.0,0.0,,,N,29.0,ESE,N,19.0,13.0,55.0,63.0,1017.8,1017.2,7.0,,16.6,15.4,No,No
2016-01-12,Dartmoor,18.2,20.5,0.4,4.5,,NNE,,NW,NNE,0.0,0.0,52.0,51.0,1028.7,1020.6,,,19.5,20.8,No,Yes
2012-07-30,Ballarat,11.7,18.6,0.0,,,N,28.0,NNE,NNE,20.0,11.0,63.0,50.0,1016.5,1013.8,,,10.2,16.3,No,No
2011-04-28,Perth,15.1,20.8,0.0,,,NNE,56.0,WSW,N,7.0,6.0,71.0,37.0,1016.6,1013.6,,,16.6,20.7,No,Yes
2009-05-24,Darwin,7.8,26.1,0.0,10.1,,W,52.0,WNW,NNW,11.0,26.0,54.0,64.0,1019.8,1015.1,8.0,,16.1,20.1,Yes,Yes
2015-12-03,MountGambier,13.1,19.9,0.0,,,,,NE,SSE,6.0,0.0,50.0,50.0,1025.5,1026.7,8.0,6.0,13.4,15.8,No,No
2015-02-13,SydneyAirport,9.0,17.6,1.2,5.6,4.3,ESE,41.0,SE,ESE,24.0,22.0,70.0,65.0,1015.0,1014.9,,,10.1,15.4,Yes,No
2016-02-26,PerthAirport,12.0,20.4,0.0,7.4,,W,28.0,NE,W,6.0,19.0,56.0,57.0,1020.8,1020.1,,,11.4,20.6,No,No
2013-08-04,Melbourne,12.0,32.9,0.0,,,WNW,35.0,SSW,WSW,6.0,24.0,65.0,31.0,1009.5,1009.6,,2.0,22.0,26.3,No,No
2013-05-23,Perth,29.4,31.3,,,,N,31.0,N,N,24.0,30.0,48.0,39.0,1014.6,1017.8,,,19.6,30.0,No,No
2014-08-29,MountGambier,13.4,23.0,0.0,,,N,35.0,NNE,N,13.0,26.0,87.0,60.0,,,2.0,8.0,15.1,23.5,Yes,Yes
2014-05-17,Sydney,15.4,20.8,0.0,,,WNW,45.0,W,WNW,23.0,13.0,70.0,44.0,,,,,19.1,19.4,No,Yes
2016-03-04,Cobar,6.3,23.6,0.0,,,S,29.0,W,S,4.0,13.0,55.0,64.0,,,,,20.0,15.6,No,Yes
2016-03-20,Witchcliffe,10.2,16.2,0.0,,,,36.0,,,4.0,,100.0,50.0,1016.9,1016.4,,,13.6,17.6,No,No
2009-07-21,Sale,9.1,16.9,0.8,,,S,48.0,S,SSE,0.0,17.0,60.0,46.0,,,,,13.5,15.9,No,No
2015-04-12,Albany,20.0,28.2,0.0,,,E,31.0,ENE,ENE,4.0,11.0,74.0,30.0,1002.6,1008.9,,,25.1,25.3,No,No
2016-01-12,SalmonGums,10.2,14.9,0.2,1.0,,E,31.0,E,E,0.0,0.0,99.0,99.0,1021.0,1022.7,0.0,1.0,11.6,13.0,No,No
2009-10-24,MountGinini,11.7,13.2,0.0,5.8,7.4,SW,46.0,SSW,WSW,15.0,13.0,48.0,62.0,1021.4,1025.4,1.0,,11.4,11.3,No,No
2017-05-01,Cobar,17.4,20.3,0.0,,,ESE,17.0,NNW,NW,6.0,13.0,52.0,52.0,1019.7,1013.2,,,12.6,18.0,No,No
2013-04-23,Brisbane,12.1,33.2,0.0,,,ESE,30.0,E,N,7.0,13.0,68.0,33.0,1019.2,1018.2,,,17.9,30.0,No,Yes
2015-01-28,Canberra,16.6,24.2,0.2,,,N,35.0,WSW,S,20.0,20.0,68.0,41.0,,,,,20.3,21.6,No,Yes
2010-05-30,Townsville,13.8,21.3,0.0,,,ENE,30.0,E,E,13.0,17.0,91.0,52.0,1010.5,1016.7,1.0,6.0,10.1,22.1,No,Yes
2016-06-12,MelbourneAirport,16.0,27.0,0.0,,,WNW,35.0,WNW,W,15.0,22.0,61.0,62.0,1025.0,1025.4,,,18.8,25.6,Yes,No
2011-10-24,Mildura,5.3,17.3,0.0,3.8,8.2,WSW,37.0,NNW,E,0.0,15.0,90.0,65.0,1010.2,1010.3,3.0,6.0,13.2,16.3,No,No
2015-04-30,Launceston,15.1,34.5,0.0,,,N,41.0,N,N,4.0,9.0,79.0,41.0,1026.1,1025.7,,,18.2,26.6,No,No
2010-04-07,Albany,9.1,12.3,0.2,1.0,10.3,N,41.0,N,NNW,28.0,20.0,63.0,50.0,1025.2,1018.4,1.0,6.0,12.0,15.8,No,No
2013-08-15,MelbourneAirport,15.4,17.8,0.0,,,E,20.0,E,N,9.0,7.0,,,,,,,14.3,16.5,Yes,Yes
2012-05-14,Adelaide,10.4,15.0,0.0,,,SSW,35.0,SSW,S,13.0,15.0,69.0,63.0,1019.4,1010.7,6.0,6.0,11.3,9.0,Yes,Yes
2015-06-09,SydneyAirport,27.7,33.6,2.0,,,WNW,39.0,WNW,N,31.0,31.0,69.0,59.0,1019.0,1017.9,,,30.6,33.1,No,No
2010-01-03,Richmond,10.8,14.7,0.0,,,S,41.0,S,WNW,15.0,15.0,65.0,67.0,1017.4,1015.9,7.0,,11.5,13.6,No,No
2015-02-18,NorahHead,7.6,28.0,0.4,4.4,,NE,35.0,NNE,NE,19.0,29.0,52.0,37.0,1023.2,1022.6,1.0,6.0,16.0,25.4,,Yes
2013-04-03,Adelaide,7.6,20.5,0.0,,,NE,37.0,ENE,NW,11.0,11.0,56.0,66.0,1015.2,1017.9,,,13.2,17.6,No,No
2014-09-18,GoldCoast,7.7,17.0,0.0,,,,,E,ESE,11.0,0.0,,,1020.1,1016.6,,,14.9,14.0,No,No
2016-08-16,PearceRAAF,24.0,31.5,0.2,,,W,,WSW,WSW,15.0,,,51.0,,,,,25.8,28.1,No,No
2009-10-15,PearceRAAF,9.1,15.8,0.0,,,WNW,53.0,WNW,WNW,9.0,9.0,99.0,43.0,1015.9,1015.7,,,15.6,15.4,No,Yes
2013-04-28,Mildura,8.2,28.9,0.0,,,E,19.0,E,E,13.0,13.0,71.0,52.0,1013.5,1018.7,,,19.0,22.0,No,Yes
2016-02-10,Cobar,12.7,15.6,0.0,4.7,,S,33.0,SSE,S,0.0,19.0,67.0,89.0,1014.6,1019.9,3.0,2.0,10.7,12.4,No,No
2010-05-17,WaggaWagga,18.8,21.4,0.0,,,,,,,22.0,,,,,,,,18.5,20.5,No,No
2014-06-28,Darwin,8.1,22.5,0.0,5.8,,N,17.0,ESE,SE,9.0,9.0,74.0,61.0,1025.1,1031.7,,,15.6,22.6,No,No
2014-10-01,SalmonGums,2.0,15.9,0.0,,,ENE,39.0,ENE,ENE,24.0,31.0,57.0,55.0,1012.5,1019.6,,,8.5,9.1,No,No
2013-12-05,SydneyAirport,16.1,29.6,0.0,,,W,30.0,W,W,9.0,15.0,78.0,37.0,1009.6,1007.0,,,22.4,30.4,No,No
2012-10-04,BadgerysCreek,1.2,22.1,0.0,,,SSE,41.0,SE,S,17.0,9.0,51.0,37.0,1017.5,1010.2,,,20.2,21.2,Yes,Yes
2016-05-16,Launceston,11.8,24.3,0.0,,,WNW,35.0,ENE,WSW,9.0,11.0,79.0,49.0,1009.4,1008.3,,,25.3,26.6,No,No
2013-10-31,Ballarat,13.5,23.2,0.0,13.6,12.8,N,39.0,NNW,S,11.0,19.0,99.0,19.0,1004.0,1015.7,5.0,7.0,23.4,25.5,No,No
2012-10-17,MountGambier,13.8,24.7,0.0,,,,,,,7.0,17.0,99.0,75.0,,,,,13.8,17.3,No,Yes
2009-12-20,Mildura,11.9,18.4,0.0,,,WSW,37.0,NW,WNW,9.0,13.0,61.0,56.0,1021.8,1010.9,,,9.3,15.2,Yes,Yes
2011-02-11,NorahHead,9.9,14.8,0.0,3.4,7.6,WSW,46.0,N,N,20.0,13.0,62.0,49.0,1015.7,1017.3,8.0,8.0,5.1,11.6,No,No
2013-03-08,Brisbane,17.3,21.8,0.6,,,N,43.0,N,S,15.0,26.0,89.0,57.0,1014.3,1017.8,2.0,8.0,22.3,20.8,No,No
2012-11-22,Perth,15.5,19.1,0.0,,,SE,35.0,SE,SE,17.0,37.0,,,1020.9,1023.9,,,18.2,17.1,No,No
2014-12-30,CoffsHarbour,8.1,15.2,0.0,,,N,30.0,NNE,N,7.0,7.0,89.0,77.0,1014.7,1011.7,,,7.4,14.4,No,No
2015-04-04,Williamtown,18.4,26.8,0.0,,,E,28.0,ENE,NNE,30.0,11.0,61.0,41.0,1019.1,1018.7,,,23.0,24.9,No,Yes
2012-05-04,PerthAirport,14.7,29.9,0.0,,,E,31.0,ENE,ENE,4.0,7.0,55.0,25.0,1013.8,1014.7,,,22.7,30.4,No,No
2012-11-25,Sydney,13.7,24.4,0.0,7.8,2.6,NE,20.0,NE,NE,6.0,11.0,71.0,60.0,1010.5,1012.1,0.0,1.0,23.7,23.2,Yes,Yes
2015-09-23,Townsville,10.0,,0.0,,,E,33.0,E,SE,13.0,26.0,65.0,28.0,1021.7,1022.1,,,19.4,,Yes,Yes
2012-05-02,Wollongong,9.1,21.2,0.0,7.2,11.9,WNW,48.0,WNW,W,19.0,27.0,63.0,57.0,1015.6,1013.2,1.0,0.0,17.1,21.2,No,No
2015-04-29,Dartmoor,15.6,24.9,0.0,,,W,35.0,NNE,WSW,14.0,31.0,65.0,64.0,1027.1,1012.9,,,17.8,22.2,No,No
2012-05-18,Newcastle,10.4,16.5,0.0,9.0,,WNW,37.0,W,WSW,6.0,7.0,69.0,69.0,1019.8,1012.2,,5.0,15.3,14.0,No,No
2012-02-14,NorahHead,6.1,19.9,0.0,,,NNW,31.0,NNW,NNE,11.0,7.0,68.0,60.0,1022.1,1021.1,0.0,7.0,12.1,18.1,No,Yes
2011-12-04,Sydney,10.3,41.9,0.0,,,SSWNW,39.0,SE,SSW,13.0,22.0,56.0,39.0,1021.7,1021.7,7.0,8.0,15.0,41.4,No,Yes
2016-09-12,Albany,9.9,17.6,0.0,,,NNE,37.0,WSW,NNW,19.0,19.0,61.0,41.0,1011.9,1010.6,,,16.9,16.1,No,Yes
2009-08-09,MelbourneAirport,13.3,19.3,0.0,,,W,43.0,W,WNW,0.0,17.0,75.0,67.0,1017.5,1011.4,,,16.5,18.3,No,No
2012-02-30,Bendigo,4.1,26.3,0.0,,,NE,33.0,NE,NE,20.0,27.0,56.0,60.0,1016.5,1012.6,2.0,2.0,16.4,20.5,No,No
2015-07-08,Dartmoor,13.4,14.0,0.0,,,SSE,,SE,SSE,9.0,15.0,89.0,71.0,1019.7,1013.3,,,22.6,13.4,No,No
2017-01-03,GoldCoast,6.4,14.2,0.0,3.0,7.2,SSW,37.0,WNW,W,11.0,30.0,59.0,38.0,1030.0,1028.3,7.0,,13.1,12.5,No,No
2009-07-16,PearceRAAF,10.5,22.9,0.0,,,NE,52.0,NE,WSW,26.0,26.0,92.0,61.0,1016.9,1013.8,,,19.9,22.6,No,No
2016-07-04,Albury,7.7,21.2,0.0,,,W,46.0,W,W,11.0,19.0,60.0,54.0,1023.9,1023.5,,,16.0,22.4,No,Yes
2014-07-05,PerthAirport,8.7,25.7,0.0,,,WSW,30.0,W,WNW,11.0,15.0,57.0,60.0,1021.3,1020.0,,,24.6,24.3,No,Yes
2014-10-16,SalmonGums,13.0,19.5,0.0,,,SE,39.0,W,SE,9.0,24.0,70.0,60.0,1024.2,1019.2,1.0,3.0,19.3,19.6,No,No
2012-12-01,Nuriootpa,,,0.0,,,N,,WNW,WNW,7.0,,,,1018.3,1016.6,,,,,Yes,Yes
2013-06-13,Ballarat,9.8,18.8,0.0,4.7,7.2,SSE,42.0,SE,S,9.0,27.0,65.0,60.0,1019.2,1016.6,,,18.7,18.6,No,No
2014-12-12,Brisbane,15.9,33.5,0.0,6.3,,SSW,20.0,SE,SSE,11.0,15.0,81.0,72.0,1017.4,1017.2,2.0,2.0,27.6,28.6,Yes,No
2014-04-18,Sydney,8.7,19.2,1.6,1.0,,,31.0,N,,19.0,19.0,89.0,24.0,1021.9,1021.1,4.0,5.0,9.4,18.9,No,No
2013-07-10,Richmond,24.7,29.3,0.0,,,SSE,26.0,N,SSE,24.0,26.0,54.0,53.0,1013.3,1012.4,,,25.2,20.1,No,No
2016-03-13,MelbourneAirport,21.6,33.8,0.0,2.6,,W,37.0,NW,W,17.0,22.0,43.0,41.0,1008.8,1008.5,,,21.0,34.9,Yes,No
2016-11-22,Woomera,6.0,13.7,0.2,,,SW,35.0,NNW,SW,9.0,13.0,77.0,78.0,1016.0,1017.0,,,9.6,12.8,No,No
2010-05-14,Moree,13.3,21.5,0.0,,,W,38.0,E,ENE,15.0,19.0,28.0,26.0,1014.9,1013.3,2.0,3.0,17.8,20.2,No,No
2015-01-05,Witchcliffe,18.5,35.9,0.0,,,W,46.0,S,W,0.0,1.0,43.0,33.0,1021.3,1021.1,,,16.0,31.1,No,No
2016-05-30,Walpole,13.4,14.9,0.0,,,WNW,26.0,E,E,9.0,9.0,93.0,69.0,1020.3,1011.8,7.0,1.0,13.1,14.1,No,No
2013-11-30,Richmond,14.0,24.8,0.0,2.6,9.1,E,33.0,SE,SE,15.0,9.0,64.0,39.0,1013.7,1019.1,7.0,6.0,17.7,18.4,No,No
2010-07-19,Albany,12.0,17.4,0.0,,,,,,,13.0,,,,,,,,12.0,21.4,No,Yes
2011-10-19,Brisbane,19.1,19.4,0.0,10.2,1.9,W,37.0,S,W,0.0,20.0,89.0,28.0,1006.9,1007.2,3.0,4.0,15.9,16.2,No,No
2012-11-05,Cobar,7.6,23.0,0.0,,,NNE,57.0,NNW,NNE,9.0,22.0,85.0,64.0,1014.5,1012.3,,,12.3,21.9,No,No
2016-02-15,Albany,16.7,29.0,0.6,,,N,46.0,NE,N,11.0,7.0,50.0,33.0,1011.7,1014.2,,,25.1,27.0,No,Yes
2012-02-02,MelbourneAirport,15.8,12.1,0.0,,,W,44.0,S,W,9.0,15.0,90.0,72.0,1010.9,1010.0,,,13.5,11.2,No,No
2013-01-25,Mildura,9.4,15.0,10.2,,,ENE,46.0,W,WNW,17.0,20.0,99.0,64.0,,,,,13.3,15.7,No,No
2016-04-30,Tuggeranong,10.1,16.3,0.0,7.4,,E,39.0,ENE,SW,30.0,20.0,47.0,50.0,1015.1,1015.2,,,12.1,15.3,No,No
2014-08-30,SydneyAirport,12.7,32.2,1.4,4.0,,ENE,26.0,E,S,14.0,13.0,73.0,36.0,1005.8,1004.1,,,23.7,27.0,No,No
2012-05-24,Perth,6.6,19.6,0.0,9.0,10.4,E,36.0,N,E,11.0,24.0,63.0,63.0,1016.6,1014.8,6.0,,15.8,17.2,No,Yes
2015-11-08,Townsville,11.6,21.6,0.0,6.2,7.6,NW,39.0,NNW,NNW,24.0,19.0,51.0,51.0,1016.3,1018.6,,,17.0,21.8,No,Yes
2008-10-12,Bend,8.8,19.8,0.0,4.0,,SE,39.0,S,SW,5.0,14.0,70.0,50.0,1013.0,1012.6,,,13.8,22.8,No,No
2014-05-01,BadgerysCreek,16.4,23.4,0.0,7.4,,SE,35.0,SSE,S,13.0,11.0,75.0,48.0,1018.4,1018.4,,,21.9,23.3,No,No
2011-04-02,Dartmoor,-0.6,19.6,0.0,,,NW,37.0,W,,9.0,13.0,67.0,58.0,,,,,-0.0,18.0,No,No
2013-06-09,Adelaide,11.6,16.7,0.0,7.0,8.1,N,52.0,NNW,N,17.0,20.0,68.0,67.0,1025.3,1014.7,0.0,8.0,13.2,16.3,Yes,Yes
2009-10-10,Watsonia,11.0,17.1,,,,,,,,13.0,13.0,,,,,,,12.1,15.6,No,Yes
2016-06-21,Launceston,4.8,15.8,0.0,4.2,9.7,E,37.0,E,WSW,13.0,33.0,76.0,50.0,1012.5,10120.5,1.0,3.0,18.6,15.6,No,No
2015-04-30,Witchcliffe,14.4,26.6,0.0,,,WSW,19.0,SSW,SSW,35.0,31.0,87.0,75.0,1016.1,1018.3,0.0,0.0,14.8,26.0,No,No
2011-06-02,NorahHead,20.4,28.0,0.0,,,ESE,46.0,NW,ESE,20.0,24.0,60.0,55.0,1013.0,1015.1,,,24.1,28.1,No,No
2012-12-15,Nhil,17.8,29.7,0.2,6.7,,E,50.0,W,ENE,1.0,22.0,52.0,37.0,1017.3,1017.5,7.0,8.0,23.1,29.3,No,No
2011-07-28,Woomera,13.0,20.5,1.0,,,,,NW,NE,9.0,15.0,,,,,,,15.3,20.0,No,Yes
2012-11-30,Moree,11.3,21.9,0.0,,,WSW,31.0,SSE,W,17.0,17.0,73.0,43.0,1019.8,1010.0,8.0,,12.5,21.9,No,No
2015-01-27,Launceston,10.6,30.1,0.0,7.9,3.2,ENE,39.0,SE,E,9.0,28.0,60.0,59.0,1014.3,1011.2,2.0,2.0,14.8,28.8,No,Yes
2011-08-20,Penrith,9.6,21.3,0.0,,,ESE,24.0,ESE,E,15.0,15.0,99.0,37.0,1013.3,1019.4,,,9.7,19.0,No,Yes
2015-04-08,Launceston,20.7,32.0,0.0,,,WNW,48.0,WNW,WNW,22.0,26.0,52.0,52.0,1014.8,1016.6,,,20.4,33.2,No,Yes
2015-12-04,Melbourne,,,0.0,,,,26.0,,SE,9.0,19.0,66.0,35.0,,,,,,,,No
2014-12-08,AliceSprings,15.5,34.2,0.2,,,SSE,39.0,SSW,SSE,24.0,24.0,68.0,39.0,1003.1,1009.8,,,28.2,28.7,No,No
2016-01-16,SydneyAirport,17.4,24.0,0.0,4.6,3.4,E,39.0,E,SSE,7.0,19.0,72.0,46.0,1019.3,1017.7,1.0,1.0,22.0,24.4,No,No
2013-12-25,Ballarat,13.6,17.7,0.0,,,ENE,55.0,NE,E,6.0,9.0,100.0,97.0,1003.3,1008.4,,,16.1,18.5,No,Yes
2016-11-29,Bendigo,4.9,21.7,0.0,,,SSE,46.0,ENE,SSE,19.0,22.0,50.0,63.0,1025.8,1027.9,,,6.1,19.8,,No
2014-05-10,Albury,9.9,30.1,0.0,,,SSE,43.0,S,S,19.0,20.0,81.0,67.0,1030.8,1029.0,,,30.9,24.3,No,Yes
2014-09-23,MelbourneAirport,16.8,29.4,0.0,,,SW,39.0,W,NE,13.0,26.0,74.0,61.0,1006.8,1008.8,,,17.2,24.7,No,No
2016-04-25,SalmonGums,8.9,13.1,0.0,,,NW,39.0,N,E,9.0,13.0,41.0,64.0,1027.5,1022.8,8.0,3.0,10.4,10.4,No,Yes
2015-06-08,SydneyAirport,7.5,14.6,0.0,2.0,8.2,E,33.0,SE,E,2.0,7.0,52.0,54.0,1016.1,1019.5,3.0,3.0,13.8,14.4,Yes,Yes
2009-10-12,Albury,15.4,18.9,0.0,,,SSW,33.0,S,SSW,24.0,24.0,81.0,55.0,1015.4,1011.9,,,13.5,22.1,No,No
2009-08-01,Eureza,13.8,28.3,0.0,8.8,6.2,SSW,37.0,SE,S,6.0,13.0,78.0,72.0,1026.2,1025.1,3.0,4.0,17.8,21.2,No,No
2012-08-30,Walpole,9.9,15.8,0.0,,5.0,ENE,,SE,ENE,19.0,15.0,51.0,35.0,1011.1,1021.0,7.0,4.0,6.6,9.2,No,No
2011-09-15,Brisbane,1.9,18.8,0.0,,,,,SE,SSE,9.0,2.0,,63.0,1016.8,1014.0,6.0,7.0,6.6,15.0,No,Yes
2017-07-04,Melbourne,21.1,34.2,,,,,,E,N,9.0,9.0,71.0,75.0,1022.7,1025.0,,,15.6,25.1,No,Yes
2009-05-16,Darwin,16.2,30.6,0.0,,,NE,56.0,ESE,E,11.0,28.0,55.0,58.0,1006.6,1006.4,5.0,6.0,22.3,26.3,No,No
2009-01-01,Newcastle,26.1,25.4,0.0,,,S,33.0,NE,S,17.0,15.0,66.0,60.0,,,,,21.6,24.1,No,No
2012-02-06,Witchcliffe,22.9,23.0,0.8,,,ESE,37.0,E,S,20.0,17.0,43.0,37.0,1014.7,1011.8,7.0,7.0,22.7,23.9,Yes,Yes
2010-05-25,Melbourne,8.7,11.1,0.0,10.0,,NNE,39.0,N,NNW,0.0,20.0,64.0,67.0,1022.9,1022.7,,,11.2,11.2,No,No
2012-08-11,Brisbane,17.9,29.8,0.0,4.0,8.6,ENE,46.0,ESE,E,19.0,28.0,50.0,62.0,1010.6,1016.3,,,10.8,26.3,Yes,No
2013-05-01,Witchcliffe,,,,,,NNW,,NNW,NNE,,,,,1010.1,1014.7,,,,,,No
2010-07-16,Brisbane,9.0,27.3,0.0,,,S,41.0,SSE,SSE,20.0,11.0,98.0,41.0,1016.1,1011.7,,,28.5,25.3,No,No
2009-05-24,Sydney,8.3,18.7,0.0,,,NNW,50.0,NNW,N,9.0,13.0,85.0,100.0,1010.9,1012.6,,,15.9,18.4,No,No
2015-12-21,PerthAirport,13.1,19.2,0.0,,,,38.0,S,W,11.0,21.0,,46.0,,,,,16.1,22.6,No,No
2012-09-03,MelbourneAirport,8.2,16.9,0.0,8.6,8.2,WNW,37.0,W,WSW,9.0,22.0,54.0,48.0,1028.5,1026.7,3.0,4.0,7.3,13.5,No,No
2017-10-06,Bendigo,14.9,29.7,0.0,,,NNE,32.0,N,NNE,17.0,19.0,78.0,50.0,1017.5,1015.4,,,16.3,31.7,No,No
2014-01-14,Cobar,9.6,33.6,0.0,2.0,4.2,W,22.0,W,W,22.0,13.0,51.0,43.0,1014.5,1008.0,7.0,8.0,26.0,31.9,No,No
