Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,16.0,707.4,0.01193696,0.011788889,0.0,0.0,Nov,3.0,2.0,6.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,992.25,0.0,0.04,0.0,0.0,Jul,2.0,4.0,1.0,1.0,New_Visitor,False,False
1.0,1.0,0.0,0.0,13.0,688.8333333,0.0,0.05,7.5,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,23.0,391.83333333,0.0,0.00333333,0.0,0.0,May,1.0,1.0,1.0,4.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016666667,0.0,0.0,Mar,3.0,2.0,2.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,1222.0,0.01,0.01,0.0,0.0,Sep,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013333333,0.0,0.0,May,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,576.0,0.0,0.033333333,0.0,0.0,Mar,3.0,4.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,496.0,0.0,0.011111111,0.0,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,676.5,0.2,0.011111111,0.0,0.0,Nov,2.0,2.0,3.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,1275.7333333,0.003357143,0.04,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,621.0,0.0,0.014285714,0.0,0.0,Dec,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
5.0,40.5,0.0,0.0,31.0,981.5,0.0,0.003285714,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,575.5775,0.0,0.0210525,0.0,0.0,Mar,2.0,2.0,3.0,4.0,Returning_Visitor,False,False
2.0,5.0,0.0,0.0,17.0,557.35,0.009533333,0.00872389,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
6.0,54.5,0.0,0.0,12.0,33.0,0.0,0.051666667,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.036774051,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
9.0,14.2,0.0,0.0,6.0,1639.183333,0.2,0.2,0.0,0.0,Dec,2.0,2.0,9.0,2.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,558.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,23.0,563.03333333,0.0,0.016666667,0.0,0.0,Jul,2.0,2.0,2.0,3.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,754.6,0.0,0.011111111,0.0,0.0,Mar,2.0,2.0,3.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,23.0,1158.0,0.0,0.0375,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,47.5,0.0,0.0,0.0,0.0,May,3.0,2.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.02,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
2.0,9.0,0.0,0.0,34.0,48.0,0.004545455,0.03,0.0,0.0,May,4.0,4.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,589.5333333,0.007921251,0.008666667,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,1462.383333,0.015384615,0.016363636,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.2,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
3.0,38.0,0.0,0.0,10.0,491.5333333,0.0,0.0068333333,0.0,0.0,May,3.0,2.0,6.0,2.0,Returning_Visitor,False,False
2.0,11.0,0.0,0.0,14.0,753.116667,0.0,0.01222222,0.0,0.0,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,858.0,0.0,0.021666667,0.0,0.0,Dec,2.0,2.0,4.0,2.0,Returning_Visitor,False,True
1.0,89.66666667,0.0,0.0,17.0,757.0,0.011736986,0.0,0.0,0.0,May,2.0,2.0,1.0,6.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,462.5,0.066666667,0.2,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,449.9274619,0.01619548,0.011111111,0.0,0.0,Nov,3.0,2.0,1.0,10.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.02,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,576.0,0.066666667,0.016666667,0.0,0.0,Mar,3.0,2.0,1.0,1.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,2156.0,0.0054752562,0.019181818,0.0,0.0,Mar,2.0,2.0,6.0,1.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,5.0,0.0,0.003333333,0.033333333,0.0,0.0,May,2.0,2.0,3.0,9.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.013333333,0.0,0.0,Mar,2.0,2.0,4.0,1.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,15.0,0.1,0.1,0.0,0.0,May,2.0,2.0,3.0,7.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,498.8,0.2,0.066666667,0.0,0.0,May,1.0,2.0,2.0,1.0,Returning_Visitor,False,False
2.0,65.5,0.0,0.0,17.0,550.08333333,0.0,0.021052857,0.0,0.0,Nov,2.0,2.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.02,0.0,0.0,Nov,2.0,2.0,6.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012167842,0.0,0.0,May,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,10.0,0.1,0.1,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,True,False
4.0,37.0,0.0,0.0,22.0,21.0,0.0,0.011111111,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.033333333,0.0,0.0,May,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,563.9,0.0,0.0,0.0,0.0,May,2.0,2.0,4.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,21.0,1408.5,0.008333333,0.003174212,0.0,0.0,May,3.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,0.0,0.016666667,0.1,0.0,0.0,May,2.0,2.0,3.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.018181818,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
2.0,18.0,0.0,0.0,2.0,100.0,0.0,0.02,0.0,0.0,Dec,2.0,2.0,2.0,1.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,1331.3077778,0.0,0.05,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Mar,2.0,2.0,3.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,22.0,843.5,0.0,0.0,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,543.9333333,0.0,0.05,0.0,0.0,Nov,1.0,1.0,2.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.1,0.0,0.0,Nov,1.0,2.0,4.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.016666667,0.0,0.0,Nov,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.013333333,0.016666667,0.0,0.8,Oct,2.0,2.0,4.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,Oct,3.0,2.0,2.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,22.0,23.0,0.0,0.066666667,0.0,0.0,Nov,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0108,0.0,0.0,Mar,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,70.0,0.0,0.033333333,0.0,0.0,May,3.0,2.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,469.2,0.0,0.002909138,0.0,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,862.0,0.0,0.0,0.0,0.0,May,3.0,2.0,6.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.033333333,0.0,0.0,May,3.0,2.0,3.0,1.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,805.0,0.0,0.04,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,13.0,1268.2416667,0.0,0.02,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,569.0,0.0,0.033333333,0.0,0.0,Mar,3.0,2.0,9.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.066666667,0.0,0.0,Sep,1.0,1.0,6.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.013333333,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
1.0,9.0,0.0,0.0,44.0,1153.33333,0.002393184,0.00952316,15.91655556,0.0,May,2.0,2.0,7.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,3491.2473,0.0,0.016666667,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,963.3333333,0.0,0.002731559,0.0,0.0,Nov,2.0,2.0,1.0,9.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.029427586,0.0,0.0,May,3.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,723.1666667,0.00583708,0.017310543,0.0,0.0,Dec,3.0,2.0,2.0,4.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,4.0,1949.386667,0.0,0.01090909,0.0,0.0,May,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,25.0,0.0,0.1,0.0,0.0,Nov,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,1109.9666667,0.0,0.002857143,0.0,0.0,Nov,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066666667,0.0,0.0,Nov,2.0,2.0,6.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,689.4,0.027666667,0.04,0.0,0.0,Nov,2.0,2.0,6.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.011758981,0.0,0.0,May,2.0,2.0,4.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,756.7,0.0,0.021782737,0.0,0.0,Nov,3.0,2.0,1.0,2.0,New_Visitor,False,False
1.0,17.0,0.0,0.0,16.0,1053.776667,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,1.0,4.0,Returning_Visitor,False,True
1.0,21.0,0.0,0.0,11.0,690.6,0.0,0.018769504,0.0,0.0,Mar,1.0,1.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,577.3333333,0.0,0.02,0.0,0.0,May,2.0,8.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,21.0,1194.9166667,0.0,0.020407407,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,898.5333333,0.01,0.008333333,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,956.8333333,0.0,0.016666667,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,True,False
2.0,47.0,0.0,0.0,2.0,639.916667,0.010844333,0.05,0.0,0.0,Dec,3.0,2.0,1.0,8.0,Returning_Visitor,False,False
1.0,8.0,0.0,0.0,10.0,1233.5,0.0,0.058333333,0.0,0.0,Nov,1.0,1.0,3.0,10.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.033333333,0.0,0.0,May,2.0,2.0,2.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.019047619,0.0,0.0,Nov,2.0,2.0,6.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,873.0,0.0,0.02063093,0.0,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,3630.2666667,0.0,0.004376667,0.0,0.0,Dec,3.0,2.0,6.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,37.0,1266.4,0.0,0.033333333,0.0,0.5,Mar,2.0,2.0,4.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,835.966667,0.0,0.004285714,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,5.0,0.0,0.0,4.0,1132.666667,0.016666667,0.013333333,0.0,0.0,May,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,976.9,0.0,0.017277778,0.0,0.0,May,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.066666667,0.0,0.0,May,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,2165.7,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
7.0,65.0,1.0,0.0,4.0,478.966667,0.2,0.2,0.0,0.0,Dec,2.0,1.0,6.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,1149.4166667,0.0,0.0425,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
2.0,20.0,0.0,0.0,26.0,1455.555555,0.0,0.05,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,1766.5,0.004285714,0.031666667,0.0,0.0,Jul,1.0,1.0,3.0,6.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,675.5,0.028571429,0.023172554,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.035714286,0.0,0.0,May,2.0,6.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,1376.3333333,0.0,0.005555556,0.0,0.0,Mar,1.0,1.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,2178.583637,0.0,0.1,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.033333333,0.0,0.0,May,3.0,2.0,5.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,1349.083333,0.0075,0.05,0.0,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,1453.5,0.000652719,0.014444444,0.0,0.0,Mar,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.066666667,0.0,0.0,Mar,1.0,1.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.007407407,0.0,0.0,Dec,3.0,3.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,1059.25,0.0,0.01981189,0.0,0.0,Dec,2.0,2.0,2.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.033333333,0.0,0.0,Dec,3.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,664.5,0.0,0.02,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,53.0,590.0,0.0,0.03,0.0,0.0,May,3.0,2.0,4.0,1.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,3.0,1675.3,0.0,0.2,0.0,0.0,Dec,3.0,2.0,9.0,10.0,Returning_Visitor,False,False
2.0,47.5425,0.0,0.0,5.0,1353.583333,0.0,0.04,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,7.5,0.0,0.0,2.0,11.0,0.0,0.010541689,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,582.0,0.0,0.033333333,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,1194.0,0.0,0.011111111,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
9.0,65.0,0.0,0.0,26.0,1666.0,0.0,0.013333333,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.006666667,0.033333333,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,1053.0,0.025,0.03333,0.0,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,1708.78,0.007630766,0.014285714,0.0,0.0,June,2.0,2.0,1.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,2361.3675,0.012827571,0.01282769,0.0,0.0,May,2.0,5.0,6.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,464.5,0.0,0.033076921,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,2643.8333333,0.0,0.018095247,0.0,0.8,May,4.0,4.0,2.0,2.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.0,0.0,Sep,2.0,2.0,2.0,2.0,Returning_Visitor,False,False
3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.013333333,0.0,0.0,May,1.0,1.0,3.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.066666667,0.0,0.0,Feb,2.0,5.0,3.0,1.0,Returning_Visitor,False,False
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016666667,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,22.0,576.0,0.00777777778,0.007858333,0.0,0.0,Jul,2.0,2.0,3.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.017142857,0.004545455,0.0,0.0,May,1.0,1.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,1447.172771,0.0,0.022222222,0.0,0.0,Nov,3.0,1.0,5.0,2.0,Returning_Visitor,False,False
9.0,15.0,1.0,0.0,5.0,563.25,0.0,0.033333333,0.0,0.5,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,3.0,29.5,0.0,0.0133333333,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.033333333,0.0025,0.0,0.0,May,2.0,2.0,3.0,1.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,639.0,0.0,0.06337571,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,1249.0,0.0,0.066666667,0.0,0.8,Dec,3.0,2.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01285714,0.0,0.0,Aug,2.0,2.0,9.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,854.0,0.0,0.03333333,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,615.5,0.0,0.033333333,0.0,0.0,Aug,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,807.9,0.0,0.033333333,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,1087.586767,0.2,0.2,0.0,0.0,Mar,2.0,2.0,4.0,13.0,Returning_Visitor,False,True
3.0,32.0,0.0,0.0,18.0,15.0,0.0,0.04,0.0,0.0,Dec,3.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,1343.333333,0.0,0.026785714,0.0,0.0,Nov,2.0,4.0,6.0,4.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.022222222,0.0,0.0,Mar,2.0,2.0,3.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,16.0,589.0,0.0,0.011111111,0.0,0.0,Mar,3.0,2.0,1.0,6.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.033333333,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,554.2,0.066666667,0.03636364,0.0,0.0,May,3.0,2.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,1258.5,0.0,0.016666667,0.0,0.0,May,2.0,1.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,0.0,0.00328619,0.0217186837,0.0,0.0,Dec,2.0,2.0,3.0,5.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.013838,0.037,0.0,0.0,Mar,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,589.4,0.0,0.016666667,0.0,0.0,Nov,2.0,2.0,2.0,8.0,Returning_Visitor,True,False
1.0,12.0,2.0,65.0,11.0,463.0,0.0,0.007692308,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
2.0,26.5,0.0,0.0,8.0,1655.333333,0.0,0.01011111111,0.0,0.0,May,3.0,2.0,1.0,3.0,Returning_Visitor,True,False
0.0,0.0,1.0,0.0,21.0,438.6,0.0,0.2,0.0,0.0,Mar,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1230.5,0.0,0.05,0.0,0.6,May,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,21.8333333,0.0,0.0,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
9.0,131.3333333,0.0,0.0,2.0,2150.0,0.0,0.016666667,0.0,0.0,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,49.0,0.066666667,0.066666667,0.0,0.0,May,3.0,2.0,6.0,2.0,Returning_Visitor,False,False
0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.002370588,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,13.0,476.0,0.0,0.05,0.0,0.0,Nov,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,32.0,26.3,0.0,0.013333333,0.0,0.0,Dec,3.0,2.0,8.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0625,0.0,0.0,May,4.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,976.0,0.0,0.032382899,0.0,0.0,Nov,2.0,4.0,1.0,1.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,14.0,14.0,0.08,0.05,8.39442222,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,45.0,0.02,0.00571429,0.0,0.0,May,2.0,2.0,1.0,4.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,Sep,1.0,1.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,1344.1725,0.0,0.05,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
4.0,15.0,0.0,0.0,18.0,2108.5833333,0.011047619,0.0289571429,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.05,0.0,0.0,Oct,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,0.0,0.003333333,0.033333333,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,0.0,0.011111111,0.011111111,0.0,0.0,Oct,3.0,2.0,1.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,29.0,16.0,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,3.0,13.0,Returning_Visitor,False,False
