Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
Female,30.595051,1.627398,114.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,3.0,0.09829,Sometimes,Public_Transportation,Obesity_Type_III
Male,26.0,1.65,110.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,18.0,1.63,50.0,no,yes,2.0,3.0,Frequently,no,2.0,no,1.0,1.0,no,Public_Transportation,Insufficient_Weight
Male,24.898152,1.738963,120.923,yes,no,2.0,3.0,Sometimes,no,2.0,no,0.0,0.871689,no,Public_Transportation,Obesity_Type_II
Female,30.0,1.814481,80.0,yes,yes,2.0,3.0,no,no,2.0,no,2.0,0.0,no,Automobile,Obesity_Type_II
Male,16.0,1.7,58.0,yes,no,3.0,3.0,Sometimes,no,1.0,no,3.0,0.0,no,Automobile,Insufficient_Weight
Male,19.0,1.823186,110.93798,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,25.0,1.55,52.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Insufficient_Weight
Male,18.0,1.65,78.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,no,Public_Transportation,Overweight_Level_I
Male,41.0,1.8,111.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Automobile,Obesity_Type_III
Female,23.0,1.92405,91.98829,yes,yes,3.0,2.0,Sometimes,no,2.582629,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,17.0,1.57,55.0,yes,yes,1.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Insufficient_Weight
Female,19.0,1.6,118.0,no,yes,3.0,2.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21.0,1.59,85.83899,yes,yes,2.848393,3.0,Sometimes,no,3.0,no,0.0024,0.76613,no,Public_Transportation,Obesity_Type_III
Female,33.0,1.66,112.0,yes,yes,2.0,2.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,21.0,1.839481,55.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,21.581842,1.741011,103.93301,yes,yes,2.0,3.0,Sometimes,yes,2.90319,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,19.0,1.72,80.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,29.0,1.83,42.0,yes,yes,3.0,2.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Overweight_Level_II
Female,25.0,1.68,62.0,yes,yes,2.0,3.0,Sometimes,no,3.0,yes,0.0,0.0,no,Public_Transportation,Insufficient_Weight
Male,20.0,1.6,104.0,no,yes,2.0,2.0,no,no,2.0,no,3.0,1.0,no,Public_Transportation,Insufficient_Weight
Female,24.249811,1.62433,121.983665,yes,yes,3.0,3.0,Sometimes,no,2.081421,no,0.0,0.981429,Sometimes,Automobile,Obesity_Type_III
Male,20.0,1.75,117.0,no,yes,1.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,21.0,1.75,55.0,no,no,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Insufficient_Weight
Female,22.933298,1.75,86.092933,yes,yes,2.0,3.0,Frequently,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,21.0,1.6,104.0,yes,yes,2.0,2.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,20.0,1.7,50.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,20.0,1.65,55.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,25.0,1.65,55.0,yes,yes,1.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,29.929771,1.652212,112.146535,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_III
Female,25.0,1.7,42.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,20.0,1.6,77.0,yes,no,2.0,2.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Overweight_Level_II
Male,22.0,1.83,49.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight
Female,18.0,1.75,49.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,17.0,1.8,55.0,yes,yes,3.0,3.0,no,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,30.0,1.63,42.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,18.0,1.6,120.0,yes,no,2.0,1.0,Sometimes,no,3.0,no,0.0,2.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,20.0,1.55,80.0,yes,no,3.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,23.0,1.78,120.0,yes,yes,2.0,2.0,Sometimes,no,2.0,no,2.0,0.0,no,Public_Transportation,Obesity_Type_II
Male,25.735583,1.550122,112.756586,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.993554,0.923341,Sometimes,Public_Transportation,Obesity_Type_I
Male,25.0,1.62,82.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,22.0,1.8,68.0,no,yes,2.0,2.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,18.0,1.62,42.0,no,yes,3.0,3.0,Always,no,2.0,no,0.0,0.0,Sometimes,Walking,Overweight_Level_I
Female,29.0,1.75,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,26.624342,1.576546,133.95879,yes,yes,3.0,2.908351,Sometimes,no,2.0,no,0.0,0.738393,Sometimes,Public_Transportation,Obesity_Type_I
Female,20.0,1.76,52.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Overweight_Level_I
Female,18.0,1.7,114.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.0,1.65,82.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,22.072193,1.806693,83.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.591069,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.0,1.7,59.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,21.0,1.66,58.0,no,yes,1.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,18.0,1.71,51.0,no,yes,2.0,2.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Walking,Normal_Weight
Female,19.0,1.75,105.0,yes,yes,2.0,2.880142,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,21.0,1.65,102.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Automobile,Obesity_Type_II
Female,23.0,1.7,59.0,no,yes,2.0,2.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Normal_Weight
Female,18.0,1.838802,51.317905,yes,yes,2.397973,1.0,Sometimes,no,2.879483,no,1.93396,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,21.0,1.63,97.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,2.0,0.0,no,Public_Transportation,Obesity_Type_II
Female,18.0,1.61,80.0,yes,yes,3.0,3.0,Frequently,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,19.0,1.65,82.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,26.0,1.753587,82.813494,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.935561,0.719222,Sometimes,Public_Transportation,Overweight_Level_I
Male,30.929253,1.571425,110.1614,yes,yes,3.0,1.573632,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_I
Male,20.0,1.69,120.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_I
Male,21.0,1.75,78.0,yes,yes,3.0,2.0,Sometimes,no,1.0,no,3.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,41.0,1.67,115.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,19.0,1.74,112.0739791,yes,yes,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,37.089265,1.756513,121.689737,yes,yes,3.0,3.0,Sometimes,no,2.71789,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,37.0,1.82,51.0,yes,yes,3.0,1.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,21.378814,1.75,84.623565,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Normal_Weight
Male,39.0,1.62,80.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Normal_Weight
Male,19.0,1.85,49.0,no,no,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,20.0,1.842931,102.63317,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_I
Female,18.0,1.630189,82.937643,yes,yes,2.182965,1.0,Sometimes,no,1.874494,no,0.0,1.0,no,Public_Transportation,Overweight_Level_II
Male,25.0,1.758366,77.0,yes,yes,2.0,3.0,Sometimes,no,1.769504,no,2.165904,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,25.0,1.6,105.0,yes,yes,1.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,20.0,1.734383,77.819093,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.271182,0.586829,no,Public_Transportation,Overweight_Level_II
Male,20.0,1.55,66.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight
Male,21.0,1.79,105.0,yes,yes,2.0,1.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,26.0,1.74,104.0,yes,no,1.0,3.0,Frequently,no,2.0,yes,0.0,0.0,no,Public_Transportation,Obesity_Type_II
Male,21.081695,1.754056,78.982771,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,34.0,1.85,118.0,yes,yes,2.0,2.0,Sometimes,no,1.0,no,1.0,0.886663,Sometimes,Public_Transportation,Obesity_Type_I
Male,18.0,1.78,82.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,2.0,2.0,Sometimes,Automobile,Overweight_Level_II
Female,19.0,1.65,89.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21.087105,1.939254,87.773594,yes,yes,2.0,3.0,Sometimes,no,1.751463,no,1.0,0.0,no,Public_Transportation,Insufficient_Weight
Female,25.0,1.65,62.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.0,1.0,Sometimes,Automobile,Overweight_Level_II
Male,19.0,1.8,85.0,no,yes,1.0,3.0,Sometimes,no,2.0,yes,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,21.0,1.7,90.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_I
Male,26.0,1.69,104.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,21.0,1.68,82.0,no,no,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,31.0,1.6,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Walking,Overweight_Level_II
Male,20.0,1.65,42.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Frequently,Public_Transportation,Normal_Weight
Male,23.0,1.65,102.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Motorbike,Obesity_Type_I
Male,22.0,1.581876,86.867693,yes,yes,2.083877,2.933981,Sometimes,no,1.0,no,0.0,0.727771,no,Public_Transportation,Normal_Weight
Male,40.0,1.63,68.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Automobile,Overweight_Level_I
Female,21.0,1.6,71.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.0,1.84,60.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
Female,21.0,1.64862,110.0,yes,yes,2.797959,3.0,Sometimes,no,2.0,no,1.658822,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,18.0,1.64,53.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,18.0,1.74329,82.0,yes,yes,2.0,3.0,Sometimes,no,2.5,no,1.926254,0.9727,Sometimes,Public_Transportation,Normal_Weight
Male,26.0,1.66,55.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,no,Automobile,Overweight_Level_I
Female,19.0,1.58,118.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_III
Female,20.0,1.67,121.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,2.0,0.0,no,Public_Transportation,Obesity_Type_III
Female,20.012905,1.759348,102.737122,yes,yes,2.0,3.0,Sometimes,no,1.938794,no,1.78817,1.0,no,Public_Transportation,Obesity_Type_I
Female,21.0,1.77,86.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Automobile,Obesity_Type_II
Male,20.0,1.63,82.0,yes,yes,3.0,3.0,Sometimes,no,2.0,yes,1.0,2.0,no,Public_Transportation,Overweight_Level_I
Male,21.0,1.62,42.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Frequently,Normal_Weight
Male,26.0,1.83,48.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,no,Public_Transportation,Overweight_Level_II
Male,20.0,1.65,113.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,29.0,1.65,53.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21.0,1.66,50.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,no,Public_Transportation,Obesity_Type_I
Male,18.0,1.65,90.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Automobile,Normal_Weight
Female,17.0,1.74,99.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,2.0,0.0,no,Public_Transportation,Obesity_Type_III
Male,26.0,1.8,60.0,no,no,2.0,3.0,Frequently,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,23.0,1.5,111.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.95799,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,23.0,1.75,58.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,26.0,1.6,80.0,yes,yes,1.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21.0,1.56,68.0,yes,no,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Frequently,Automobile,Overweight_Level_I
Male,26.0,1.75,113.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.0,1.8,78.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,no,Public_Transportation,Overweight_Level_I
Female,24.0,1.603523,85.755594,yes,yes,2.74906,3.0,Sometimes,no,2.0,no,0.0,0.82958,no,Public_Transportation,Obesity_Type_II
Male,33.0,1.7,111.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,21.0,1.78,99.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,26.386831,1.587929,56.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.660146,Sometimes,Public_Transportation,Normal_Weight
Female,20.0,1.66,110.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Obesity_Type_II
Female,20.0,1.75,60.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Insufficient_Weight
Male,27.0,1.85,66.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18.0,1.6,111.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,no,Public_Transportation,Obesity_Type_I
Male,25.0,1.74,105.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,18.0,1.8,68.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,21.0,1.65,86.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,15.0,1.866871,105.0,yes,yes,2.004838,3.0,Sometimes,no,2.0,no,0.0,1.282274,Sometimes,Public_Transportation,Obesity_Type_I
Male,20.0,1.7,80.0,yes,yes,1.0,2.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,22.0,1.7,49.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,22.0,1.79,60.0,yes,yes,2.0,4.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,17.0,1.75,68.0,yes,yes,2.0,1.0,Sometimes,no,4.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,19.0,1.68,89.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Obesity_Type_II
Male,18.051598,1.738379,113.898331,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,21.0,1.7,58.0,no,yes,2.0,3.0,Frequently,no,1.0,no,0.0,0.0,no,Public_Transportation,Insufficient_Weight
Female,21.006077,1.75,78.177926,yes,yes,2.0,2.93789,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,25.0,1.6,105.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,18.0,1.87,111.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,3.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,21.0,1.757168,110.951268,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_I
Male,17.0,1.62,119.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_II
Female,21.0,1.79,117.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_III
Male,18.0,1.6,60.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,2.0,no,Public_Transportation,Insufficient_Weight
Male,23.0,1.65,133.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,2.0,no,Public_Transportation,Overweight_Level_II
Male,19.0,1.65,114.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,30.0,1.75,79.0,yes,no,3.0,3.0,Frequently,no,2.0,no,2.0,0.0,Sometimes,Automobile,Overweight_Level_II
Male,23.0,1.68,78.0,yes,yes,3.0,1.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_I
Female,18.0,1.62,104.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,16.0,1.66,48.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Normal_Weight
Male,17.0,1.5,82.0,no,yes,3.0,1.0,Sometimes,no,1.0,no,2.0,1.0,no,Public_Transportation,Insufficient_Weight
Male,19.0,1.64,129.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,17.0,1.75,104.0,yes,yes,3.0,1.0,Sometimes,no,1.0,no,1.0,0.0,no,Automobile,Obesity_Type_I
Male,21.0,1.917881,108.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Automobile,Obesity_Type_I
Male,21.093265,1.789914,83.72299,yes,yes,2.0,3.0,Sometimes,no,1.0,no,2.0,1.0,no,Public_Transportation,Overweight_Level_I
Male,21.0,1.63,62.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,21.0,1.65,120.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,3.0,0.0,no,Public_Transportation,Obesity_Type_III
Male,18.0,1.7,86.0,yes,yes,3.0,3.0,Always,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,18.0,1.65,119.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,19.683694,1.75,70.0,yes,no,3.0,2.622249,Sometimes,no,2.0,no,1.642587,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,22.0,1.6,85.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation,Overweight_Level_II
Male,24.0,1.82,133.0,yes,yes,2.0,2.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.0,1.66,107.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,22.0,1.6,120.0,yes,yes,2.0,3.0,no,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_II
Male,20.0,1.67,70.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_I
Female,18.0,1.6,58.0,yes,yes,2.0,2.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,18.0,1.6,112.0,yes,yes,2.0,1.0,Frequently,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,22.0,1.8,55.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation,Overweight_Level_II
Male,22.990131,1.82698,120.261155,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_I
Male,21.0,1.7,63.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_I
Male,36.94816,1.611561,101.781872,yes,yes,2.6,3.0,Sometimes,no,2.976122,no,0.0,1.641561,Sometimes,Public_Transportation,Obesity_Type_I
Female,21.838794,1.744455,102.902678,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,18.0,1.62,102.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,0.0,Sometimes,Walking,Obesity_Type_III
Male,23.0,1.7,72.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight
Male,25.0,1.721125,113.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,0.012654,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.0,1.82,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,17.0,1.69,125.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Automobile,Obesity_Type_III
Male,31.0,1.75,55.0,no,yes,3.0,3.0,Frequently,no,1.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
Female,20.0,1.55,101.0,yes,yes,3.0,1.0,Sometimes,no,1.0,no,1.0,3.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,20.0,1.59,42.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Frequently,Public_Transportation,Insufficient_Weight
Female,33.0,1.62,80.0,yes,no,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.848442,1.754915,103.935409,yes,yes,2.0,3.0,Sometimes,no,1.799525,no,2.052658,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,26.0,1.65,128.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,21.94809,1.6027,68.549614,yes,yes,2.0,3.0,Sometimes,no,2.498873,no,0.0,0.813981,no,Public_Transportation,Insufficient_Weight
Male,27.0,1.6,127.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,2.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,34.0,1.68,110.0,yes,yes,3.0,4.0,Sometimes,no,2.0,no,1.0,0.0,no,Walking,Obesity_Type_I
Male,18.97901,1.65,50.786871,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.567865,no,Public_Transportation,Obesity_Type_I
Female,24.0,1.746167,111.749774,yes,yes,2.0,1.741748,Sometimes,no,2.0,no,0.0,0.73789,Sometimes,Public_Transportation,Normal_Weight
Male,21.0,1.8,58.0,no,yes,3.0,2.0,Frequently,no,1.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_I
Female,18.0,1.6,50.0,yes,yes,3.0,1.0,Frequently,no,2.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
