Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,1.0,1.0,9773.0,1.0,1.0,133.1,1.0,1.0,1.0,9.0,7.0,133.3,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,7.0,4.0,10.0,0.0,0.0,6.0,11.0,3.0,13.0,0.0,12.7,3.7,-1.7,Enrolled
1.0,39.0,1.0,9085.0,1.0,39.0,140.0,1.0,19.0,19.0,9.0,9.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,6.0,9.0,5.0,13.0,0.0,0.0,6.0,8.0,3.0,12.0,0.0,16.2,0.5,-0.92,Dropout
1.0,1.0,1.0,9556.0,1.0,1.0,139.0,1.0,38.0,37.0,9.0,9.0,116.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,5.0,13.6666666666666,0.0,0.0,6.0,7.0,6.0,13.0,0.0,8.9,1.4,3.51,Dropout
1.0,1.0,6.0,9500.0,1.0,1.0,128.0,1.0,19.0,38.0,9.0,9.0,126.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,5.0,11.0,0.0,8.9,1.4,3.51,Enrolled
1.0,1.0,1.0,9119.0,1.0,1.0,138.0,1.0,19.0,19.0,5.0,5.0,130.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,6.0,3.0,12.8571428571428,0.0,0.0,5.0,5.0,4.0,11.8333333333333,0.0,11.1,0.5,2.02,Enrolled
1.0,17.0,1.0,9500.0,1.0,1.0,133.1,1.0,19.0,38.0,9.0,5.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,7.0,8.0,4.0,12.3333333333333,0.0,0.0,7.0,8.0,3.0,12.8333333333333,0.0,10.8,3.7,-1.7,Enrolled
1.0,1.0,1.0,9147.0,1.0,1.0,126.0,1.0,19.0,6.0,9.0,9.0,117.6,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.2,0.0,0.0,6.0,6.0,6.0,14.2,0.0,11.1,-0.8,3.51,Graduate
1.0,17.0,1.0,9130.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,7.0,136.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,15.5,2.8,-4.06,Graduate
1.0,1.0,1.0,9070.0,1.0,1.0,130.0,1.0,1.0,1.0,4.0,9.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,5.0,12.0,0.0,0.0,6.0,7.0,5.0,14.0,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,1.0,9130.0,1.0,1.0,120.0,1.0,1.0,3.0,4.0,4.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,11.5,0.0,0.0,6.0,10.0,5.0,12.0,0.0,8.9,1.4,3.51,Dropout
1.0,18.0,3.0,9773.0,1.0,1.0,120.0,1.0,38.0,1.0,4.0,5.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.9,2.8,-4.06,Enrolled
1.0,17.0,1.0,9556.0,1.0,1.0,130.0,1.0,38.0,37.0,9.0,9.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,4.0,11.0,0.0,0.0,6.0,7.0,4.0,11.5,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9254.0,1.0,1.0,133.1,1.0,38.0,38.0,9.0,9.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,3.0,13.8,0.0,0.0,6.0,8.0,4.0,13.0,0.0,16.2,0.5,-0.92,Enrolled
1.0,1.0,1.0,9147.0,1.0,1.0,150.0,1.0,1.0,1.0,9.0,1.0,130.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,11.3333333333333,0.0,0.0,6.0,6.0,6.0,12.5,0.0,10.8,1.4,1.74,Dropout
1.0,39.0,1.0,9991.0,1.0,1.0,118.0,1.0,38.0,38.0,9.0,5.0,116.4,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,13.9,-0.3,0.79,Graduate
1.0,17.0,1.0,9147.0,1.0,1.0,128.0,1.0,19.0,19.0,9.0,7.0,121.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,6.0,13.3333333333333,0.0,0.0,6.0,9.0,6.0,13.4,0.0,12.7,3.7,-1.7,Dropout
1.0,1.0,1.0,9500.0,1.0,1.0,106.0,1.0,1.0,1.0,4.0,3.0,106.4,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,4.0,8.0,11.0,6.0,12.1666666666666,0.0,3.0,7.0,9.0,6.0,13.0,0.0,9.4,0.5,-3.12,Graduate
1.0,17.0,1.0,9773.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,7.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,11.5,0.0,0.0,6.0,6.0,5.0,13.0,0.0,12.7,3.7,-1.7,Enrolled
1.0,1.0,1.0,9254.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,10.0,3.0,11.6,0.0,0.0,5.0,11.0,3.0,11.6,0.0,15.5,2.8,-4.06,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,135.0,1.0,1.0,19.0,9.0,9.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,2.0,10.8,0.0,0.0,6.0,12.0,3.0,11.0,0.0,10.8,1.4,1.74,Graduate
1.0,44.0,1.0,9238.0,1.0,1.0,134.0,1.0,19.0,19.0,2.0,4.0,128.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Graduate
1.0,39.0,1.0,9500.0,1.0,1.0,150.0,1.0,19.0,19.0,9.0,9.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,18.0,6.0,12.0,0.0,0.0,6.0,7.0,4.0,12.0,0.0,13.9,-0.3,-0.92,Graduate
1.0,1.0,1.0,171.0,1.0,1.0,135.0,1.0,37.0,37.0,5.0,5.0,132.8,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,3.51,Graduate
1.0,1.0,1.0,9500.0,1.0,1.0,133.0,1.0,1.0,38.0,4.0,4.0,118.3,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,6.0,12.0,0.0,0.0,8.0,9.0,6.0,12.0,0.0,12.7,3.7,-1.7,Graduate
1.0,17.0,1.0,9085.0,1.0,1.0,133.0,1.0,3.0,3.0,4.0,2.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,9.0,3.0,12.0,0.0,0.0,5.0,8.0,4.0,11.5,0.0,13.9,-0.3,0.79,Graduate
1.0,1.0,1.0,9130.0,1.0,1.0,123.0,1.0,37.0,37.0,5.0,5.0,124.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,7.0,6.0,11.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,17.0,1.0,9147.0,0.0,1.0,133.1,1.0,19.0,19.0,9.0,9.0,122.6,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.8,0.0,0.0,6.0,6.0,6.0,12.25,0.0,12.4,0.5,1.79,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,130.0,1.0,19.0,38.0,6.0,8.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.6666666666666,0.0,0.0,6.0,6.0,6.0,13.1666666666666,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,3.0,9238.0,1.0,1.0,127.0,1.0,1.0,1.0,5.0,5.0,126.9,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,3.0,12.3333333333333,0.0,0.0,6.0,5.0,2.0,14.0,0.0,12.4,3.7,1.79,Enrolled
1.0,17.0,1.0,9147.0,1.0,1.0,143.0,1.0,2.0,3.0,4.0,4.0,140.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,5.0,8.0,5.0,12.833333333333334,0.0,0.0,5.0,10.0,5.0,13.5,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9085.0,1.0,1.0,121.0,1.0,1.0,1.0,3.0,4.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,5.0,3.0,14.8333333333333,0.0,0.0,5.0,5.0,3.0,13.0,0.0,12.4,0.6,1.79,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,130.0,1.0,9.0,19.0,9.0,7.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,13.5,1.0,8.9,1.4,3.51,Dropout
1.0,43.0,5.0,9147.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,9.0,123.7,1.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,6.0,5.0,13.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9500.0,1.0,1.0,137.0,1.0,19.0,19.0,9.0,8.0,117.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,11.0,0.0,0.0,7.0,7.0,6.0,13.3333333333333,0.0,10.8,1.4,1.74,Graduate
1.0,17.0,4.0,9500.0,1.0,1.0,121.0,1.0,19.0,1.0,4.0,10.0,118.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,7.0,9.0,7.0,10.8,0.0,0.0,8.0,9.0,6.0,11.75,0.0,9.4,-0.8,-3.12,Enrolled
1.0,1.0,1.0,171.0,1.0,1.0,140.0,1.0,1.0,37.0,9.0,9.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.9,1.4,1.74,Dropout
1.0,39.0,1.0,9991.0,0.0,1.0,133.1,1.0,19.0,19.0,3.0,3.0,125.5,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,10.8,1.4,1.74,Graduate
1.0,17.0,1.0,9119.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,7.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,14.0,13.0,15.0,14.0,12.0,0.0,14.0,14.0,16.0,14.0,12.3333333333333,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,6.0,9500.0,1.0,1.0,154.0,1.0,37.0,38.0,7.0,7.0,140.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,11.0,8.0,13.0714285714285,0.0,0.0,8.0,8.0,8.0,13.0714285714285,0.0,13.9,-0.3,0.79,Graduate
1.0,1.0,2.0,9238.0,1.0,1.0,110.0,1.0,37.0,37.0,9.0,9.0,110.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,13.25,0.0,0.0,6.0,6.0,6.0,13.25,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,124.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,11.25,0.0,2.0,5.0,7.0,5.0,12.2857142857142,0.0,15.5,0.5,-4.06,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,133.1,1.0,1.0,1.0,9.0,9.0,114.7,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,8.0,6.0,12.0,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,171.0,1.0,1.0,135.0,1.0,37.0,37.0,9.0,9.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,133.0,1.0,1.0,1.0,5.0,7.0,127.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,13.1666666666666,0.0,0.0,6.0,6.0,6.0,13.1666666666666,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,133.1,1.0,38.0,37.0,9.0,3.0,125.5,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,6.0,1.0,10.4,0.0,0.0,5.0,6.0,5.0,10.5,0.0,9.4,-0.3,0.79,Dropout
1.0,39.0,1.0,9991.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,7.0,110.0,1.0,1.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,5.0,8.0,3.0,12.0,0.0,0.0,5.0,8.0,2.0,11.0,0.0,7.6,2.6,0.32,Enrolled
1.0,1.0,1.0,9556.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,6.0,7.0,7.0,6.0,13.4285714285714,0.0,5.0,7.0,10.0,7.0,12.5,0.0,7.6,2.6,0.32,Dropout
1.0,17.0,2.0,9773.0,1.0,1.0,130.0,1.0,1.0,37.0,9.0,9.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,3.0,13.2,0.0,0.0,6.0,10.0,1.0,12.5,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,1.0,9003.0,1.0,1.0,127.0,1.0,1.0,12.0,4.0,5.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,5.0,10.6,0.0,0.0,6.0,10.0,3.0,10.0,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,9500.0,0.0,1.0,122.0,1.0,19.0,37.0,5.0,2.0,112.4,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Graduate
1.0,7.0,2.0,9238.0,1.0,1.0,143.0,1.0,3.0,38.0,3.0,3.0,136.4,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,4.0,2.0,11.7142857142857,0.0,0.0,4.0,4.0,4.0,11.2,0.0,7.6,2.6,0.32,Graduate
1.0,17.0,1.0,9147.0,1.0,1.0,133.1,1.0,34.0,38.0,5.0,5.0,121.4,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.4666666666666,0.0,0.0,6.0,6.0,6.0,12.6,0.0,7.6,2.6,1.74,Graduate
1.0,39.0,1.0,9254.0,1.0,1.0,136.0,1.0,37.0,37.0,7.0,7.0,110.2,0.0,0.0,0.0,1.0,1.0,0.0,43.0,0.0,0.0,6.0,7.0,6.0,13.8333333333333,0.0,0.0,6.0,7.0,6.0,13.3333333333333,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,120.0,1.0,1.0,37.0,4.0,8.0,117.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,11.0,0.0,0.0,6.0,7.0,6.0,12.71428571428,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,1.0,9773.0,1.0,1.0,127.0,1.0,19.0,1.0,5.0,5.0,132.6,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,3.0,7.0,3.0,11.0,0.0,0.0,5.0,10.0,1.0,12.0,0.0,13.9,0.3,0.79,Dropout
1.0,1.0,4.0,9500.0,1.0,1.0,137.0,1.0,37.0,37.0,7.0,7.0,124.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,11.5,0.0,0.0,7.0,7.0,6.0,11.4,0.0,7.6,2.6,0.32,Dropout
1.0,39.0,1.0,9773.0,1.0,1.0,133.0,1.0,3.0,19.0,3.0,3.0,126.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.5714285714285,0.0,0.0,6.0,6.0,6.0,13.5714285714285,0.0,12.4,3.7,-1.7,Enrolled
1.0,17.0,1.0,9085.0,1.0,1.0,129.0,1.0,19.0,38.0,4.0,5.0,131.6,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.2,0.3,-0.92,Enrolled
1.0,1.0,1.0,9500.0,1.0,1.0,133.1,1.0,1.0,3.0,4.0,3.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,10.8,1.4,0.32,Graduate
1.0,17.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,1.0,9.0,9.0,110.3,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,12.0,0.0,0.0,6.0,8.0,4.0,11.4,0.0,7.6,2.8,-4.06,Dropout
1.0,1.0,4.0,9085.0,1.0,1.0,140.0,1.0,1.0,1.0,5.0,5.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,10.0,6.0,12.75,0.0,12.7,3.7,-1.7,Graduate
1.0,17.0,1.0,171.0,1.0,1.0,133.1,1.0,19.0,1.0,5.0,9.0,127.5,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,Dropout
1.0,1.0,1.0,9991.0,1.0,1.0,133.1,1.0,1.0,19.0,4.0,2.0,126.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
1.0,17.0,1.0,9773.0,1.0,1.0,130.0,1.0,19.0,1.0,9.0,7.0,130.3,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,10.0,4.0,13.8,0.0,0.0,6.0,8.0,4.0,12.4,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,126.0,1.0,19.0,19.0,4.0,5.0,121.9,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,9.4,-0.3,0.32,Graduate
1.0,43.0,1.0,9003.0,1.0,1.0,160.0,1.0,37.0,37.0,9.0,9.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,6.0,16.0,5.0,16.0,0.0,0.0,6.0,10.0,6.0,14.3333333333333,0.0,11.1,0.6,2.02,Dropout
1.0,18.0,1.0,9500.0,1.0,1.0,125.0,1.0,19.0,19.0,9.0,7.0,114.8,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,8.0,8.0,7.0,13.0,0.0,0.0,7.0,8.0,7.0,13.0,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,1.0,9254.0,1.0,1.0,130.0,1.0,1.0,1.0,4.0,7.0,122.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,6.0,5.0,13.0,0.0,0.0,5.0,9.0,5.0,14.0,0.0,10.8,1.4,1.74,Dropout
1.0,1.0,3.0,9003.0,1.0,1.0,143.0,1.0,38.0,38.0,5.0,6.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,5.0,12.5714285714285,0.0,0.0,8.0,8.0,5.0,12.5,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,1.0,9500.0,1.0,1.0,114.0,1.0,1.0,1.0,9.0,9.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,6.0,5.0,11.5,0.0,0.0,5.0,5.0,5.0,11.0,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,1.0,9085.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
1.0,17.0,1.0,9254.0,0.0,1.0,130.0,1.0,1.0,19.0,4.0,4.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,17.0,1.0,9254.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,7.0,139.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,14.5,0.0,0.0,6.0,8.0,6.0,13.0,0.0,12.4,0.5,1.79,Enrolled
1.0,1.0,4.0,9238.0,1.0,1.0,133.1,1.0,19.0,19.0,7.0,7.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,6.0,5.0,13.5,0.0,0.0,5.0,5.0,4.0,11.6666666666666,0.0,15.5,2.8,-4.06,Dropout
1.0,17.0,1.0,9500.0,1.0,1.0,129.0,1.0,3.0,1.0,2.0,2.0,132.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,12.5,0.0,0.0,6.0,8.0,6.0,13.5714285714285,0.0,12.4,1.4,1.79,Graduate
1.0,1.0,1.0,9670.0,1.0,1.0,133.1,1.0,19.0,1.0,9.0,7.0,128.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9773.0,1.0,1.0,133.0,1.0,1.0,1.0,4.0,8.0,120.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,13.6666666666666,0.0,0.0,6.0,6.0,6.0,13.6666666666666,0.0,7.6,2.6,0.32,Enrolled
1.0,1.0,1.0,9773.0,1.0,1.0,113.0,1.0,38.0,37.0,7.0,7.0,112.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,11.1666666666666,0.0,0.0,6.0,9.0,6.0,12.6,0.0,15.5,2.8,-4.06,Graduate
1.0,1.0,1.0,9500.0,1.0,1.0,150.0,1.0,37.0,34.0,7.0,7.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,7.0,4.0,12.6,0.0,0.0,5.0,7.0,3.0,13.4,0.0,10.8,1.4,-1.74,Enrolled
1.0,1.0,1.0,9773.0,1.0,1.0,140.0,1.0,19.0,38.0,9.0,4.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,17.0,6.0,12.3333333333333,0.0,0.0,6.0,6.0,5.0,12.25,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,2.0,9500.0,1.0,1.0,135.0,1.0,19.0,19.0,9.0,9.0,132.8,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,6.0,12.1666666666666,0.0,0.0,7.0,8.0,7.0,12.0,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,2.0,9254.0,1.0,1.0,160.0,1.0,37.0,38.0,9.0,9.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,7.0,7.0,5.0,13.8333333333333,0.0,0.0,7.0,7.0,5.0,13.6666666666666,0.0,8.9,1.4,3.51,Enrolled
1.0,1.0,1.0,9003.0,1.0,1.0,129.0,1.0,38.0,38.0,9.0,9.0,120.1,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,9.0,3.0,11.75,0.0,0.0,6.0,7.0,4.0,11.0,0.0,12.7,0.5,-1.7,Graduate
1.0,39.0,1.0,9085.0,1.0,37.0,110.0,1.0,37.0,37.0,5.0,5.0,110.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,10.0,2.0,11.5,0.0,0.0,6.0,18.0,3.0,11.6666666666666,0.0,7.6,2.6,0.32,Graduate
1.0,39.0,6.0,9070.0,1.0,1.0,116.0,1.0,19.0,37.0,9.0,9.0,121.8,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,7.0,11.6,0.0,0.0,6.0,10.0,4.0,12.5,0.0,16.2,0.3,-0.92,Graduate
1.0,39.0,1.0,9085.0,1.0,1.0,118.0,1.0,37.0,37.0,9.0,7.0,125.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,1.0,9254.0,1.0,1.0,126.0,1.0,3.0,1.0,4.0,3.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,5.0,12.8333333333333,0.0,0.0,6.0,6.0,5.0,12.3333333333333,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,1.0,9119.0,1.0,1.0,141.0,1.0,38.0,37.0,9.0,7.0,138.0,1.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,0.0,6.0,11.0,6.0,12.4,0.0,0.0,6.0,10.0,1.0,13.0,0.0,16.2,0.3,-0.92,Graduate
1.0,44.0,1.0,9238.0,1.0,1.0,120.0,1.0,37.0,19.0,9.0,7.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,8.0,8.0,7.0,13.0,0.0,0.0,8.0,8.0,8.0,13.0,0.0,15.5,2.8,-4.06,Enrolled
